id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,movie_ranking
37441,Psycho-Pass: Sinners of the System Case.2 - First Guardian,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1357/96879.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1357/96879l.jpg'}",2019-02-15,2019-02-15,"Enforcer Teppei Sugou, former ace pilot of the National Defence Army's 15th Integrated Task Force, is visited by a scout from the Ministry of Foreign Affairs and invited to rejoin the military. While considering the offer, he recalls his last months of service.

His last mission, Operation Foot Stamp, had been a highly classified military strike against the Southeast Asian Union. The operation quickly went south for the ground forces, and Sugou's First Guardian drone was ordered in as air support to drop emergency supplies for the ground units and then return to base. Following orders against his own judgement, Sugou abandoned his comrades on the field.

Many lives were lost during the operation, including Itsuki Otomo, Sugou's commanding officer. However, three months later, following a massacre at the Ministry of Defence, Otomo was spotted at the scene on camera. Now a suspect in an act of terrorism, Sugou cooperates with Enforcer Tomomi Masaoka and CID Division One as they hunt his former mentor down.

[Written by MAL Rewrite]",7.48,1708,2049,74327,29318,white,2018-03-08T12:20:15+00:00,2022-03-15T16:46:21+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2019, 'season': 'winter'}",original,3604,r,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1582', 'completed': '40894', 'on_hold': '756', 'dropped': '301', 'plan_to_watch': '31081'}, 'num_list_users': 74614}",395
28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/77614.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/77614l.jpg'}",2016-04-23,2016-04-23,"Obsessed with revenge against the King of Games, Seto Kaiba commences an excavation in Egypt to find the fragments of the Millennium Puzzle, which once retained the spirit of the ""counterpart Yuugi."" However, a cloaked man steals two pieces of the Puzzle and disappears before it could be reconstructed. Meanwhile, now in their final year of high school, Yuugi Mutou and his friends plan for their futures, unaware of the danger lurking close by. 

Yu☆Gi☆Oh! The Dark Side of Dimensions tells the tale of vindictive forces distorting reality in whatever way they please. Will Seto and Yuugi move past their differences and save the world, or will Seto's own greed get the better of him?

[Written by MAL Rewrite]",7.48,1717,2229,65528,38501,white,2014-12-08T08:44:38+00:00,2022-03-17T22:43:17+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 11, 'name': 'Game'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'spring'}",manga,7800,pg_13,"Yu☆Gi☆Oh! The Dark Side of Dimensions is a sequel to the original manga series called Yu☆Gi☆Oh! and Yu☆Gi☆Oh! Transcend Game.
","[{'id': 36, 'name': 'Gallop'}]","{'status': {'watching': '993', 'completed': '52309', 'on_hold': '329', 'dropped': '307', 'plan_to_watch': '11590'}, 'num_list_users': 65528}",396
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","{'medium': 'https://api-cdn.myanimelist.net/images/anime/1162/112724.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1162/112724l.jpg'}",2003-07-23,2003-07-23,"Momoko, who attends a special school, is both mentally and physically disabled. Every morning she becomes peevish because she can't go to the ordinary school with her twin brother Riki. Her family soothes Momoko by singing her favorite song ""The Song of Frogs.""

One day, Momoko shouts encouragement to Riki who's playing dodgeball at an open classroom day and Riki's team wins the game. Ryuji, whose team lost the game, is not impressed and demands that Riki stop bringing his 'idiot sister' to school. Riki totally loses control and hits Ryuji with all his might.

The following year, an experiment in integrated education is implemented and Momoko begins to attend Riki's school. Unfortunately, her physical condition takes a turn for the worse and she's sent to a hospital. Riki and all her classmates want to cheer her up and they set a goal of winning a relay race so that they would be able to tell Momoko the good news. Meanwhile, the fastest sprinter, Ryuichi, insists that he won't be taking part in the race.

(Source: Eleven Arts)",7.47,1718,8137,3624,1146,white,2010-01-14T04:38:07+00:00,2022-03-03T18:15:28+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2003, 'season': 'summer'}",book,4740,g,,[],"{'status': {'watching': '99', 'completed': '1488', 'on_hold': '54', 'dropped': '71', 'plan_to_watch': '1916'}, 'num_list_users': 3628}",397
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1213/101332.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1213/101332l.jpg'}",2018-10-06,2018-10-06,A manner movie shown before Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow. It features the cast in chibi form speaking to the viewer asking them to behave such as by turning off cellphones and to avoid smoking inside the theater.,7.47,1723,2876,41051,17097,white,2019-06-07T23:12:49+00:00,2022-03-05T01:47:06+00:00,movie,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}]",1,"{'year': 2018, 'season': 'fall'}",light_novel,221,g,,[],"{'status': {'watching': '1295', 'completed': '25500', 'on_hold': '448', 'dropped': '477', 'plan_to_watch': '13405'}, 'num_list_users': 41125}",398
814,Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/6381.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/6381l.jpg'}",2005-01-29,2005-01-29,"Hyoutei Academy's excessively wealthy and prideful tennis captain, Keigo Atobe, decides to host a giant one-day inter-school festival in order to bring together the middle school tennis circuit. The festival exudes class and wealth, befitting its host. The extravagant occasion is filled with many attractions, with the most major event being a fierce relay race between all of the schools in attendance. However, Atobe has his own reasons for hosting this Super Tennis Festival; it seems that the special day is all for a certain someone among the festival attendees.

[Written by MAL Rewrite]",7.47,1729,4738,14317,7365,white,2006-03-12T18:34:51+00:00,2022-01-16T09:31:57+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2005, 'season': 'winter'}",manga,1800,pg_13,,"[{'id': 80, 'name': 'Trans Arts'}]","{'status': {'watching': '164', 'completed': '11648', 'on_hold': '94', 'dropped': '137', 'plan_to_watch': '2288'}, 'num_list_users': 14331}",399
33302,Yowamushi Pedal: Spare Bike,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/82909.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/82909l.jpg'}",2016-09-09,2016-09-09,"These are the recollections of a group of men who bet everything on their bicycles. The central pillars of their respective teams, the third years. New stories revealing their pasts are about to begin!",7.47,1731,5295,10826,3527,white,2016-05-15T13:16:02+00:00,2021-11-22T06:12:41+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2016, 'season': 'summer'}",manga,3600,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '248', 'completed': '5548', 'on_hold': '142', 'dropped': '135', 'plan_to_watch': '4779'}, 'num_list_users': 10852}",400
30868,Ajin Part 1: Shoudou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1038/112814.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1038/112814l.jpg'}",2015-11-27,2015-11-27,"For high schooler Kei—and for at least forty-six others—immortality comes as the nastiest surprise ever.

Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life—a demi-human who must die a thousand deaths for the benefit of humanity.

(Source: Vertical)",7.47,1734,2847,41974,15239,white,2015-05-31T00:25:43+00:00,2022-02-22T22:16:57+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2015, 'season': 'fall'}",manga,6293,r,,"[{'id': 1023, 'name': 'Polygon Pictures'}]","{'status': {'watching': '1103', 'completed': '23626', 'on_hold': '518', 'dropped': '816', 'plan_to_watch': '15967'}, 'num_list_users': 42030}",401
39175,Cider no You ni Kotoba ga Wakiagaru,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1952/116031.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1952/116031l.jpg'}",2021-07-22,2021-07-22,"Yui ""Cherry"" Sakura expresses himself better through the haiku he writes and posts on the internet, even though no one gives it attention. While preparing for him and his family to relocate in August, he spends the summer working part-time at a welfare facility. Meanwhile, Yuki ""Smile"" Hoshino is a budding influencer who wants everyone to smile. However, she feels uneasy about the braces on her protruding front teeth and conceals her own smile using a disposable mask.

After an accidental encounter with Cherry, Smile finds herself becoming a part-time worker at the same facility as him. Soon, the two assist a senile man, Fujiyama, in searching an old vinyl record he owns. Unable to remember its last location, he wishes to listen to it once more before his memories fade for good. Cherry and Smile only have the record's sleeve and the word ""yamazakura"" as clues, and their hunt in the hazy summer heat begins.

[Written by MAL Rewrite]",7.47,1738,1276,144653,80392,white,2019-02-02T12:19:05+00:00,2022-03-22T09:54:52+00:00,movie,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2021, 'season': 'summer'}",original,5242,pg_13,"Cider no You ni Kotoba ga Wakiagaru was supposed to be released on May 15, 2021. However, due to the COVID-19 pandemic, the movie was postponed until July 22, 2021.","[{'id': 1278, 'name': 'Signal.MD'}, {'id': 1892, 'name': 'Sublimation'}]","{'status': {'watching': '3006', 'completed': '98781', 'on_hold': '839', 'dropped': '531', 'plan_to_watch': '43094'}, 'num_list_users': 146251}",402
32108,Digimon Adventure tri. 2: Ketsui,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/2/77425.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/2/77425l.jpg'}",2016-03-12,2016-03-12,"Infected Digimon—digital monsters who have begun acting in a berserk manner and experiencing a bizarre increase in power—are invading the real world. While Maki Himekawa and Daigo Nishijima, agents of the mysterious Incorporated Administrative Agency, attempt to learn more about these disruptive appearances, most of the Chosen Children are busy preparing for Tsukishima General High School's summer festival.

Mimi Tachikawa, having recently returned to Japan after living in the United States for years, struggles to find her footing among her classmates and fellow Chosen Children. Meanwhile, by throwing himself into his studies, Jou Kido has been deliberately avoiding all issues related to Digimon, causing his partner Gomamon to run away. Mimi and Jou's individual actions cause friction within the group even as the threat of infected Digimon still looms over them. Will the two resolve their personal conflicts in time to help their friends fight off the latest threat?

[Written by MAL Rewrite]",7.47,1739,2050,74300,41841,white,2015-11-20T09:50:16+00:00,2022-03-01T14:34:46+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,"{'year': 2016, 'season': 'winter'}",original,5280,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1254', 'completed': '60437', 'on_hold': '553', 'dropped': '402', 'plan_to_watch': '11799'}, 'num_list_users': 74445}",403
1773,Hokuto no Ken: Raoh Gaiden Junai-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/77314.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/77314l.jpg'}",2006-03-11,2006-03-11,"Kenshiro is the heir of the legendary martial arts known as Hokuto Shinken, which can kill a man with a single blow, by striking the pressure points in the enemy's body. Hokuto Shinken can be passed only to one successor at a time. When he was chosen as the successor, he parted ways with his brothers, Toki and Raoh. The former decided to use what he knew of the art to cure people... while the latter has chosen to use his supreme strength to install peace in the world by power. 
Kenshiro is accompanied by Lynn and Bart, and the movie's story begins when an overlord starts kidnapping children to use them as slaves for building his own pyramid... 

(Source: AniDB)",7.46,1761,5368,10468,4650,white,2006-12-19T22:00:43+00:00,2022-02-03T06:05:11+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}]",1,"{'year': 2006, 'season': 'winter'}",,5734,r,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '273', 'completed': '6424', 'on_hold': '151', 'dropped': '121', 'plan_to_watch': '3508'}, 'num_list_users': 10477}",404
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/85524.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/85524l.jpg'}",2017-06-17,2017-06-17,"In the story, the seasons have changed and it will soon be the second spring. Tatsuya and Miyuki have finished their first year at First Magic High School and are on their spring break. The two go to their villa on the Ogasawara Island archipelago. After only a small moment of peace a lone young woman named Kokoa appears before them. She has abandoned the Naval base and she tells Tatsuya her one wish.

(Source: ANN)",7.46,1770,1147,164036,77840,white,2016-03-09T08:20:49+00:00,2022-03-20T05:39:30+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2017, 'season': 'spring'}",light_novel,5400,r,,"[{'id': 441, 'name': '8bit'}]","{'status': {'watching': '4096', 'completed': '110259', 'on_hold': '1427', 'dropped': '709', 'plan_to_watch': '48068'}, 'num_list_users': 164559}",405
40314,Sekaiichi Hatsukoi: Propose-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1896/102829.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1896/102829l.jpg'}",2020-02-21,2020-02-21,"Even at their colleagues' wedding, the sparkling members of Marukawa Publishing's Emerald Department stand out. Having been invited to assist in providing entertainment for the guests, Masamune Takano, Ritsu Onodera, Yoshiyuki Hatori, Shouta Kisa, Kanade Mino, as well as Takafumi Yokozawa enjoy the festivities as much as their work allows.

As love blossoms between two individuals, marriage marks a momentous occasion fit for self-reflection. Whether they like it or not, the men of Marukawa need to consider where their own relationships are headed.

[Written by MAL Rewrite]",7.46,1778,4019,21380,5967,gray,2019-08-28T19:04:43+00:00,2022-03-12T09:14:20+00:00,movie,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}]",1,"{'year': 2020, 'season': 'winter'}",manga,1270,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '445', 'completed': '9376', 'on_hold': '171', 'dropped': '144', 'plan_to_watch': '11280'}, 'num_list_users': 21416}",406
