id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,tv_ranking
35180,3-gatsu no Lion 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/88469.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/88469l.jpg'}",2017-10-14,2018-03-31,"Now in his second year of high school, Rei Kiriyama continues pushing through his struggles in the professional shogi world as well as his personal life. Surrounded by vibrant personalities at the shogi hall, the school club, and in the local community, his solitary shell slowly begins to crack. Among them are the three Kawamoto sisters—Akari, Hinata, and Momo—who forge an affectionate and familial bond with Rei. Through these ties, he realizes that everyone is burdened by their own emotional hardships and begins learning how to rely on others while supporting them in return. 

Nonetheless, the life of a professional is not easy. Between tournaments, championships, and title matches, the pressure mounts as Rei advances through the ranks and encounters incredibly skilled opponents. As he manages his relationships with those who have grown close to him, the shogi player continues to search for the reason he plays the game that defines his career.

[Written by MAL Rewrite]",8.96,13,532,341230,165599,white,2017-03-18T15:14:28+00:00,2022-03-22T13:05:21+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 11, 'name': 'Game'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",22,"{'year': 2017, 'season': 'fall'}","{'day_of_the_week': 'saturday', 'start_time': '23:00'}",manga,1500,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '23019', 'completed': '194989', 'on_hold': '9014', 'dropped': '4275', 'plan_to_watch': '111240'}, 'num_list_users': 342537}",11
918,Gintama,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/73274.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/73274l.jpg'}",2006-04-04,2010-03-25,"Edo is a city that was home to the vigor and ambition of samurai across the country. However, following feudal Japan's surrender to powerful aliens known as the ""Amanto,"" those aspirations now seem unachievable. With the once-influential shogunate rebuilt as a puppet government, a new law is passed that promptly prohibits all swords in public. 

Enter Gintoki Sakata, an eccentric silver-haired man who always carries around a wooden sword and maintains his stature as a samurai despite the ban. As the founder of Yorozuya, a small business for odd jobs, Gintoki often embarks on endeavors to help other people—though usually in rather strange and unforeseen ways. 

Assisted by Shinpachi Shimura, a boy with glasses supposedly learning the way of the samurai; Kagura, a tomboyish girl with superhuman strength and an endless appetite; and Sadaharu, their giant pet dog who loves biting on people's heads, the Yorozuya encounter anything from alien royalty to scuffles with local gangs in the ever-changing world of Edo.

[Written by MAL Rewrite]",8.95,16,127,922624,276696,white,2006-04-20T15:03:52+00:00,2022-03-22T12:45:07+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",201,"{'year': 2006, 'season': 'spring'}","{'day_of_the_week': 'thursday', 'start_time': '18:00'}",manga,1494,pg_13,"Several games based on Gintama have been released on a variety of platforms, such as the PlayStation 2, PlayStation Portable, and Nintendo DS. Characters from the series have also appeared in Weekly Shounen Jump's crossover titles, including Jump Super Stars and Jump Ultimate Stars.

The series received high-definition reruns of older episodes by TV Tokyo from April 5, 2010 to March 28, 2011 under the name Yorinuki Gintama-san, which included 51 selected episodes as well as four new opening and ending songs.

Gintama received a live-action movie adaptation that premiered on July 14, 2017. Shortly after the film's release, a sequel was announced in November 2017 and was later released on August 17, 2018. ","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '178971', 'completed': '279830', 'on_hold': '105615', 'dropped': '46629', 'plan_to_watch': '312993'}, 'num_list_users': 924038}",12
4181,Clannad: After Story,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1299/110774.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1299/110774l.jpg'}",2008-10-03,2009-03-27,"Clannad: After Story, the sequel to the critically acclaimed slice-of-life series Clannad, begins after Tomoya Okazaki and Nagisa Furukawa graduate from high school. Together, they experience the emotional rollercoaster of growing up. Unable to decide on a course for his future, Tomoya learns the value of a strong work ethic and discovers the strength of Nagisa's support. Through the couple's dedication and unity of purpose, they push forward to confront their personal problems, deepen their old relationships, and create new bonds.

Time also moves on in the Illusionary World. As the plains grow cold with the approach of winter, the Illusionary Girl and the Garbage Doll are presented with a difficult situation that reveals the World's true purpose.

Based on the visual novel by Key and produced by Kyoto Animation, Clannad: After Story is an impactful drama highlighting the importance of family and the struggles of adulthood.

[Written by MAL Rewrite]",8.94,17,102,1060881,587330,white,2008-03-28T02:00:43+00:00,2022-03-22T13:15:07+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2008, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:59'}",visual_novel,1460,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '34046', 'completed': '728259', 'on_hold': '18972', 'dropped': '15090', 'plan_to_watch': '265482'}, 'num_list_users': 1061849}",13
2904,Code Geass: Hangyaku no Lelouch R2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/9391.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/9391l.jpg'}",2008-04-06,2008-09-28,"One year has passed since the Black Rebellion, a failed uprising against the Holy Britannian Empire led by the masked vigilante Zero, who is now missing. At a loss without their revolutionary leader, Area 11's resistance group—the Black Knights—find themselves too powerless to combat the brutality inflicted upon the Elevens by Britannia, which has increased significantly in order to crush any hope of a future revolt. 

Lelouch Lamperouge, having lost all memory of his double life, is living peacefully alongside his friends as a high school student at Ashford Academy. His former partner C.C., unable to accept this turn of events, takes it upon herself to remind him of his past purpose, hoping that the mastermind Zero will rise once again to finish what he started, in this thrilling conclusion to the series.

[Written by MAL Rewrite]
",8.91,19,46,1533052,1027797,white,2007-08-02T15:35:02+00:00,2022-03-22T13:15:27+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2008, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '17:00'}",original,1440,r,"Code Geass: Hangyaku no Lelouch R2 is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group CLAMP. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.

The series won: ""The Best TV Animation"" award at the thirteenth Animation Kobe event in 2008, and ""The Most Popular Anime"" award at the Animage 's 30th Annual Anime Grand Prix.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '47679', 'completed': '1275582', 'on_hold': '21613', 'dropped': '15162', 'plan_to_watch': '173838'}, 'num_list_users': 1533874}",14
47778,Kimetsu no Yaiba: Yuukaku-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1908/120036.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1908/120036l.jpg'}",2021-12-05,2022-02-13,"The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Pillar, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank demon.

[Written by MAL Rewrite]
",8.9,20,180,749722,370697,white,2021-02-14T12:53:33+00:00,2022-03-22T13:21:26+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 13, 'name': 'Historical'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",11,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '23:15'}",manga,1595,r,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '160709', 'completed': '410043', 'on_hold': '4148', 'dropped': '1322', 'plan_to_watch': '173362'}, 'num_list_users': 749584}",15
35247,Owarimonogatari 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/87322.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/87322l.jpg'}",2017-08-12,2017-08-13,"Following an encounter with oddity specialist Izuko Gaen, third-year high school student Koyomi Araragi wakes up in a strange, deserted void only to be greeted by a joyfully familiar face in an alarmingly unfamiliar place.  

Araragi, with the help of his girlfriend Hitagi Senjougahara, maneuvers through the webs of his past and the perplexities of the present in search of answers. However, fate once again delivers him to the eccentric transfer student Ougi Oshino, who brings forth an unexpected proposal that may unearth the very foundation to which he is anchored. As Araragi peels back the layers of mystery surrounding an apparition, he discovers a truth not meant to be revealed.

[Written by MAL Rewrite]",8.9,21,536,339035,160101,white,2017-03-25T01:32:08+00:00,2022-03-22T10:04:53+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",7,"{'year': 2017, 'season': 'summer'}","{'day_of_the_week': 'other', 'start_time': '19:00'}",light_novel,1350,r,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '13557', 'completed': '203556', 'on_hold': '4574', 'dropped': '2134', 'plan_to_watch': '116367'}, 'num_list_users': 340188}",16
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1776/96566.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1776/96566l.jpg'}",2018-07-09,2018-10-08,"Following the temporary retreat of the Altana Liberation Army from the Kabuki District, the state of the war has seemingly improved. However, as the Oniwaban, Shinsengumi, and residents of the district combat the army's remnants, Edo's greatest inventor Gengai Hiraga is abducted. Responsible for causing the enemy's withdrawal by rendering their weapons useless, Gengai's nanomachine virus is now at risk of being shut down.

Meanwhile, a laser capable of obliterating a planet is activated in Earth's orbit on the Liberation Army's mother ship. Another battle ensues when Shinsuke Takasugi and the rest of the Kiheitai arrive on the vessel to stop the weapon from firing. Forced to fight a war on two fronts, the Yorozuya and their allies must prevail on both sides to save Edo and the rest of the world.

[Written by MAL Rewrite]
",8.88,22,1193,157304,73716,white,2018-03-16T00:47:26+00:00,2022-03-20T14:30:40+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",14,"{'year': 2018, 'season': 'summer'}","{'day_of_the_week': 'monday', 'start_time': '01:35'}",manga,1440,pg_13,"Gintama.: Shirogane no Tamashii-hen - Kouhan-sen is the second season of Gintama's final arc and the eighth season of Gintama's continuity. In the episode continuity, this corresponds to episodes 354-367 of Gintama.

The anime was released on Blu-ray and DVD from October 24, 2018 to February 27, 2019 in Japan.","[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '7313', 'completed': '95167', 'on_hold': '2228', 'dropped': '1360', 'plan_to_watch': '51925'}, 'num_list_users': 157993}",17
40028,Shingeki no Kyojin: The Final Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1000/110531.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1000/110531l.jpg'}",2020-12-07,2021-03-29,"Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls.

In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.

[Written by MAL Rewrite]",8.87,24,49,1505513,928928,white,2019-06-30T16:47:58+00:00,2022-03-22T13:05:22+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",16,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '00:10'}",manga,1435,r,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '306803', 'completed': '1015363', 'on_hold': '19832', 'dropped': '10417', 'plan_to_watch': '158667'}, 'num_list_users': 1511082}",18
19,Monster,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/18793.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/18793l.jpg'}",2004-04-07,2005-09-28,"Dr. Kenzou Tenma, an elite neurosurgeon recently engaged to his hospital director's daughter, is well on his way to ascending the hospital hierarchy. That is until one night, a seemingly small event changes Dr. Tenma's life forever. While preparing to perform surgery on someone, he gets a call from the hospital director telling him to switch patients and instead perform life-saving brain surgery on a famous performer. His fellow doctors, fiancée, and the hospital director applaud his accomplishment; but because of the switch, a poor immigrant worker is dead, causing Dr. Tenma to have a crisis of conscience.

So when a similar situation arises, Dr. Tenma stands his ground and chooses to perform surgery on the young boy Johan Liebert instead of the town's mayor. Unfortunately, this choice leads to serious ramifications for Dr. Tenma—losing his social standing being one of them. However, with the mysterious death of the director and two other doctors, Dr. Tenma's position is restored. With no evidence to convict him, he is released and goes on to attain the position of hospital director. 

Nine years later when Dr. Tenma saves the life of a criminal, his past comes back to haunt him—once again, he comes face to face with the monster he operated on. He must now embark on a quest of pursuit to make amends for the havoc spread by the one he saved.

[Written by MAL Rewrite]",8.82,25,157,815393,261426,white,2005-11-11T01:15:59+00:00,2022-03-22T13:05:05+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 41, 'name': 'Suspense'}]",74,"{'year': 2004, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '00:40'}",manga,1440,r+,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '91811', 'completed': '281182', 'on_hold': '59822', 'dropped': '28133', 'plan_to_watch': '356947'}, 'num_list_users': 817895}",19
36838,Gintama.: Shirogane no Tamashii-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/89603.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/89603l.jpg'}",2018-01-08,2018-03-26,"After the fierce battle on Rakuyou, the untold past and true goal of the immortal Naraku leader, Utsuro, are finally revealed. By corrupting the Altana reserves of several planets, Utsuro has successfully triggered the intervention of the Tendoshuu’s greatest enemy: the Altana Liberation Army. With Earth as the main battleground in this interplanetary war, Utsuro's master plan to destroy the planet—and himself—is nearly complete. 

An attack on the O-Edo Central Terminal marks the beginning of the final battle to take back the land of the samurai. With the Yorozuya nowhere in sight, the bakufu all but collapsed, and the Shogun missing, the people are left completely helpless as the Liberation Army begins pillaging Edo in the name of freeing them from the Tendoshuu's rule. 

Caught in the crossfire between two equally imposing forces, can Gintoki, Kagura, Shinpachi, and the former students of Shouyou Yoshida put aside their differences and unite their allies to protect what they hold dear?

[Written by MAL Rewrite]",8.82,26,1090,170732,80783,white,2017-11-20T05:11:48+00:00,2022-03-20T22:36:54+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",12,"{'year': 2018, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '01:35'}",manga,1440,pg_13,This is the first season of Gintama's final arc and the seventh season of Gintama's continuity. In the episode continuity this corresponds to episodes 342-353 of Gintama.,"[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '9091', 'completed': '104065', 'on_hold': '2644', 'dropped': '1565', 'plan_to_watch': '54081'}, 'num_list_users': 171446}",20
37510,Mob Psycho 100 II,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1918/96303.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1918/96303l.jpg'}",2019-01-07,2019-04-01,"Shigeo ""Mob"" Kageyama is now maturing and understanding his role as a supernatural psychic that has the power to drastically affect the livelihood of others. He and his mentor Reigen Arataka continue to deal with supernatural requests from clients, whether it be exorcizing evil spirits or tackling urban legends that haunt the citizens.

While the workflow remains the same, Mob isn't just blindly following Reigen around anymore. With all his experiences as a ridiculously strong psychic, Mob's supernatural adventures now have more weight to them. Things take on a serious and darker tone as the dangers Mob and Reigen face are much more tangible and unsettling than ever before.

[Written by MAL Rewrite]",8.81,28,86,1184430,728399,white,2018-03-18T10:14:35+00:00,2022-03-22T12:46:52+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",13,"{'year': 2019, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '23:00'}",web_manga,1440,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '68394', 'completed': '910542', 'on_hold': '15774', 'dropped': '6054', 'plan_to_watch': '188959'}, 'num_list_users': 1189723}",21
32935,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/81992.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/81992l.jpg'}",2016-10-08,2016-12-10,"After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!.

[Written by MAL Rewrite] ",8.8,30,113,1000925,659591,white,2016-03-16T14:25:47+00:00,2022-03-22T12:03:52+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",10,"{'year': 2016, 'season': 'fall'}","{'day_of_the_week': 'saturday', 'start_time': '01:55'}",manga,1440,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '34201', 'completed': '870982', 'on_hold': '7221', 'dropped': '4588', 'plan_to_watch': '88146'}, 'num_list_users': 1005138}",22
40834,Ousama Ranking,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1347/117616.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1347/117616l.jpg'}",2021-10-15,2022-03-25,"The people of the kingdom look down on the young Prince Bojji, who can neither hear nor speak. They call him ""The Useless Prince"" while jeering at his supposed foolishness.

However, while Bojji may not be physically strong, he is certainly not weak of heart. When a chance encounter with a shadow creature should have left him traumatized, it instead makes him believe that he has found a friend amidst those who only choose to notice his shortcomings. He starts meeting with Kage, the shadow, regularly, to the point where even the otherwise abrasive creature begins to warm up to him.

Kage and Bojji's unlikely friendship lays the budding foundations of the prince's journey, one where he intends to conquer his fears and insecurities. Despite the constant ridicule he faces, Bojji resolves to fulfill his desire of becoming the best king he can be.

[Written by MAL Rewrite]",8.79,31,574,318964,95331,white,2019-12-08T10:38:58+00:00,2022-03-22T12:52:55+00:00,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",23,"{'year': 2021, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '00:55'}",web_manga,1370,pg_13,"The sign language depicted in Ousama Ranking is supervised by the Tokyo Foundation of the Deaf. The series was released on Blu-ray and DVD from January 12, 2022 to July 20, 2022.","[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '205476', 'completed': '43', 'on_hold': '5972', 'dropped': '2876', 'plan_to_watch': '104715'}, 'num_list_users': 319082}",23
17074,Monogatari Series: Second Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1807/121534.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1807/121534l.jpg'}",2013-07-07,2013-12-29,"Apparitions, oddities, and gods continue to manifest around Koyomi Araragi and his close-knit group of friends: Tsubasa Hanekawa, the group's modest genius; Shinobu Oshino, the resident doughnut-loving vampire; athletic deviant Suruga Kanbaru; bite-happy spirit Mayoi Hachikuji; Koyomi's cutesy stalker Nadeko Sengoku; and Hitagi Senjogahara, the poignant tsundere.

Monogatari Series: Second Season revolves around these individuals and their struggle to overcome the darkness that is rapidly approaching. A new semester has begun and with graduation looming over Araragi, he must quickly decide the paths he will walk, as well as the relationships and friends that he'll save. But as strange events begin to unfold, Araragi is nowhere to be found, and a vicious tiger apparition has appeared in his absence. Hanekawa has become its target, and she must fend for herself—or bow to the creature's perspective on the feebleness of humanity.

[Written by MAL Rewrite]",8.78,33,269,598755,314714,white,2013-01-07T22:56:16+00:00,2022-03-22T13:00:23+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",26,"{'year': 2013, 'season': 'summer'}","{'day_of_the_week': 'sunday', 'start_time': '00:00'}",light_novel,1539,r,"The series is composed of 23 episodes adapted from the novels and 3 summary episodes. 5 of the 6 novels of the Monogatari Series: Second Season light novel series were adapted, while the 3rd novel, Hanamonogatari, was aired separately in August 2014.","[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '38498', 'completed': '393040', 'on_hold': '18460', 'dropped': '6543', 'plan_to_watch': '142456'}, 'num_list_users': 598997}",24
