id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
5538,Tegamibachi: Hikari to Ao no Gensou Yawa,2008-11-24,2008-11-24,"The story takes place in the land of Amber Ground, a place of perpetual night only partially illuminated by an artificial sun. Lag Seeing works as a ""Letter Bee"" (delivery boy) at the ""Bee Hive"" (a delivery service), with his Dingo, Niche, and her ""pet,"" Steak, traveling with him. He is entrusted with the ""hearts"" of the everyone in Amber Ground to deliver their packages.

(Source: Wikipedia)",7.46,1781,4807,13823,6257,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,1625,pg_13,"[{'id': 1, 'name': 'Studio Pierrot'}]",156,,,2008.0,fall,235.0,8861.0,193.0,135.0,4404.0,13828.0,0.9763,0.0237
24365,Tonari no Seki-kun Specials,2014-05-28,2014-05-28,"Two unaired episodes included in the DVD Set release of Tonari no Seki-kun series.

#1. Field Trip (Rinkan Gakkou) (first volume)
#2. Snow Playing (Yuki Asobi) (second volume)",7.45,1807,3435,29571,16807,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",2,manga,830,g,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",157,,,2014.0,spring,490.0,24400.0,328.0,136.0,4220.0,29574.0,0.9843,0.0157
6553,Junjou Romantica Special,2008,2008,Voice actors comment various scenes from the anime.,7.45,1823,3252,33197,15009,white,special,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}]",1,manga,1017,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",158,,,-1.0,NIL,453.0,26215.0,211.0,280.0,6067.0,33226.0,0.9852,0.0148
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,2007-03-25,2007-03-25,"Hino Kahoko goes to a summer training camp to play the violin with all the members who participated in the concours.

Also known as ""La Corda d'oro - Special Episode 26""",7.45,1824,3963,22021,12292,white,special,finished_airing,"[{'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",1,visual_novel,1756,g,"[{'id': 96, 'name': 'Yumeta Company'}]",159,,,2007.0,winter,272.0,18054.0,162.0,156.0,3380.0,22024.0,0.9856,0.0144
28405,Ansatsu Kyoushitsu: Deai no Jikan,2014-11-09,2014-11-09,"Koro-sensei reminisces about his first meeting with Karasuma, where they first butted heads and fought against each other, ultimately coming to respect one another. However, Karasuma eventually points out their actual meeting wasn't nearly as eventful.

(Source: ANN)",7.44,1833,1461,119959,54485,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,manga,600,pg_13,"[{'id': 456, 'name': 'Lerche'}]",160,,,2014.0,fall,2768.0,87476.0,1205.0,915.0,27596.0,119960.0,0.9823,0.0177
11553,Toradora!: Bentou no Gokui,2011-12-21,2011-12-21,"An unaired episode included in the Blu-ray box set.

Yuusaku brings an extravagant bento box to share with the class, which makes Ryuuji feel inferior about his own bento making skills. Desperate to beat his bentos, Ryuuji obsessively tries to compete against them to the point where he even brings a rice cooker to school. After Taiga brings him some salty onigiri, Ryuuji realises that the true meaning of bentos is not the taste, but the feelings that are put into it.

(Source: Wikipedia)",7.44,1860,1159,162314,90939,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 47, 'name': 'Gourmet'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,light_novel,1620,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",161,,,2011.0,fall,2002.0,135517.0,987.0,652.0,23233.0,162391.0,0.9899,0.0101
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,2008-01-01,2008-01-01,"A special summary episode of the first season of Sayonara Zetsubou Sensei, focusing on seven of the girls: Komori Kiri, Matoi Tsunetsuki, Kobushi Abiru, Kimura Kaere, Kitsu Chiri, Sekiuchi ""Maria"" Tarou and Hitou Nami.

Note: This entry also includes the 24 minute version which aired on BS11.",7.43,1869,4586,15608,5913,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}]",1,manga,3706,pg_13,"[{'id': 44, 'name': 'Shaft'}]",162,,,2008.0,winter,271.0,9071.0,251.0,176.0,5840.0,15609.0,0.9726,0.0274
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,2008-08-27,2008-08-27,"A special summary episode of the second season of Sayonara Zetsubou Sensei, focusing on the girls that were not introduced in the first Zetsubou Shoujo Senshuu: Otonashi Meru, Fujiyoshi Harumi, Kaga Ai and Mitama Mayo.",7.43,1870,5454,10004,2836,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}]",1,manga,3419,pg_13,"[{'id': 44, 'name': 'Shaft'}]",163,,,2008.0,summer,233.0,4902.0,211.0,163.0,4498.0,10007.0,0.9626,0.0374
21737,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",2014-06-07,2014-06-07,Extra episode in the 7th Blu-ray and DVD volumes.,7.43,1877,7090,5204,2152,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,1485,g,"[{'id': 333, 'name': 'TYO Animations'}]",164,,,2014.0,spring,112.0,3078.0,123.0,70.0,1822.0,5205.0,0.9629,0.0371
50532,Boku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,2022-02-16,2022-02-16,"Adaptation of ""No.XXX Hawks: SOOTHE"" side-chapter in the Vol.World Heroes manga which was a special present for movie attendees in Japan and in selected American theaters. Included in the ""Plus Ultra"" version of the film's Blu-ray and DVD release in Japan.",7.43,1882,5071,12194,2549,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,343,pg_13,"[{'id': 4, 'name': 'Bones'}]",165,,,2022.0,winter,929.0,3610.0,245.0,49.0,7342.0,12175.0,0.9759,0.0241
9136,Kuroshitsuji II Specials,2010-10-27,2011-05-25,"According to the Kuroshitsuji website, there are 6 OVAs included in the DVD releases.

DVD 2: Ciel in Wonderland (Part 1)
This re-imagines the cast of Kuroshitsuji II as characters in Lewis Carroll's Alice in Wonderland story.

DVD 3: Welcome to the Phantomhive's
This is meant to be like a simulation game. Elizabeth invites a lady (perhaps the viewer) to join her at a ball held at the Phantomhive mansion.

DVD 5: The Making of Kuroshitsuji II
This is a Hollywood style documentary with behind the scenes interviews with Sebastian, Ciel, Claude and Alois etc.

DVD 6: Ciel in Wonderland (Part 2)
This re-imagines the cast of Kuroshitsuji II as characters in Lewis Carroll's Alice in Wonderland story.

DVD 8: The Tale of William the Shinigami
William and Grell have to train new shinigami and reminisce about when they were training partners.

DVD 9: The Spider's Intention
The life in Trancy household and how those work under Alois is caring for him.",7.43,1891,1517,114619,57943,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 20, 'name': 'Parody'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",6,manga,1530,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",166,,,2010.0,fall,3577.0,86906.0,2568.0,1631.0,20003.0,114685.0,0.9634,0.0366
1477,City Hunter: The Secret Service,1996-01-05,1996-01-05,"James McGuire has a dream. He wants to become the president of Guinam and free his people from the military rulers who have been in power up until now. However, one thing stands in McGuire's way: his past. And it's beginning to catch up with him, endangering not only his career, but the life of his long lost daughter. McGuire hires the City Hunter, Ryo Saeba and his partner Kaori to protect his daughter Anna, who herself is a Secret Service agent assigned to bodyguard the presidential hopeful.",7.42,1897,6268,7128,2798,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,5400,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",167,,,1996.0,winter,174.0,4050.0,119.0,93.0,2704.0,7140.0,0.9703,0.0297
4037,Cowboy Bebop: Yose Atsume Blues,1998-06-26,1998-06-26,"Due to the violence portrayed in the Cowboy Bebop world and violence in Japanese schools, the series was briefly cancelled and an extra session was created as a final episode to the first thirteen episodes aired. Called ""Session XX: Mish-Mash Blues,"" a compilation of clips from previous episodes, it aired on June 26, 1998 on TV Tokyo. The episode was never released on DVD. In it, the characters provide a philosophical commentary and end with the words: This Is Not The End. You Will See The Real ""Cowboy Bebop"" Someday!

(Source: AniDB)",7.42,1898,2793,43102,16348,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,original,1620,r,"[{'id': 14, 'name': 'Sunrise'}]",168,,,1998.0,spring,845.0,24847.0,546.0,335.0,16590.0,43163.0,0.9796,0.0204
2743,Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou,2007-06-22,2007-06-22,"The first two shorts feature the original SEED cast and deal with an attempt by Yzak Joule to reclaim his his honor from Athrun Zala after having been one-upped at seemingly every contest with him since his childhood. The last two shorts feature the Minerva crew sent back in time on comical missions from Gil in an attempt to disrupt key events of the Seed era with disastrous yet hilarious effect.

(Source: ANN)",7.41,1931,6100,7652,3417,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",4,original,270,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",169,,,2007.0,spring,140.0,5055.0,118.0,156.0,2185.0,7654.0,0.9642,0.0358
32026,Osomatsu-san Special,2016-01-29,2016-01-29,"The 1st BD & DVD volume of Osomatsu-san will have a new episode, replacing episode 1 of the original series which was removed due to the fact that it contained multiple parodies. It has been pulled entirely from streaming sites and the Japanese Blu-Ray release. This replacement episode is sometimes numbered ""episode 3.5"" as listed on the home-media release, as it's chronologically placed after episode 3 (originally TV episode 4).",7.41,1934,5256,11034,5521,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",1,manga,1289,pg_13,"[{'id': 1, 'name': 'Studio Pierrot'}]",170,,,2016.0,winter,158.0,8679.0,87.0,127.0,1997.0,11048.0,0.9806,0.0194
23301,Pokemon XY: Mega Evolution,2014-04-03,2015-10-29,"Previously an assistant of Miare City's Professor Platane, Alain and his Lizardon set off on a journey to become even stronger, by mastering the powers of mega evolution. Investigating the mysteries of this phenomenon, at the behest of the enigmatic Fleur-de-lis, Alain and Lizardon travel across Kalos and Hoenn in search of capable trainers who can use mega evolution in order to improve, as well as help Fleur-de-lis with his research. Along the way, they meet a young girl named Manon who, with her Harimaron, decide to accompany Alain, to which he reluctantly agrees.

Pokemon XY: Mega Evolution follows Alain and Lizardon in their journey to become the strongest users of mega evolution, while also fighting against legendary monsters to protect the ambitions of Fleur-de-lis as well as the safety of those most important to him.

[Written by MAL Rewrite]",7.41,1936,3578,27423,15608,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",4,game,1495,pg,"[{'id': 28, 'name': 'OLM'}]",171,,,2014.0,spring,1259.0,21854.0,827.0,489.0,2999.0,27428.0,0.952,0.048
33157,Tanaka-kun wa Itsumo Kedaruge Specials,2016-06-24,2016-12-22,Bundled with the Blu-ray and DVD releases of Tanaka-kun wa Itsumo Kedaruge.,7.41,1944,3382,30405,11242,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",7,web_manga,240,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",172,,,2016.0,spring,1303.0,17351.0,751.0,340.0,10749.0,30494.0,0.9642,0.0358
36951,Yuu☆Yuu☆Hakusho: Two Shots/Noru ka Soru ka,2018-10-26,2018-10-26,"Special included in the 25th anniversary Blu-ray box set.

The special will cover the ""Two Shot"" bonus chapter from the manga's seventh volume, which tells the story of how Kurama and Hiei met, as well as the manga's penultimate chapter ""All or Nothing."" which shows the main characters reuniting to solve a hostage crisis in the spirit world.

(Source: ANN)",7.41,1950,4330,18042,6550,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,900,pg_13,"[{'id': 1, 'name': 'Studio Pierrot'}]",173,,,2018.0,fall,376.0,8948.0,207.0,135.0,8413.0,18079.0,0.9811,0.0189
9839,Detective Conan: Black History 2,2007-12-17,2007-12-17,"A special episode aired after ep. 490, it summarizes episodes 309 -> 311.",7.41,1959,7000,5400,1677,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,unknown,2830,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",174,,,2007.0,fall,142.0,3121.0,98.0,141.0,1903.0,5405.0,0.9558,0.0442
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,1999-04-23,1999-04-23,"City Hunter, Saeba Ryo, after months of idleness, finally scores a client and it is none other than the beautiful Mega City TV newscaster, Sayaka, who fears for her life. What's more, the enemy are her employers who are ready to resort to any means necessary to kill her. Ryo takes on the might of a TV station in a bid to save Sayaka, but finds that all is not what it seems...",7.4,1979,7125,5138,2100,white,special,finished_airing,"[{'id': 27, 'name': 'Shounen'}]",1,unknown,5460,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",175,,,1999.0,spring,113.0,3071.0,107.0,79.0,1775.0,5145.0,0.9638,0.0362
6291,Full Metal Panic! The Second Raid Episode 00,2005-07-06,2005-07-06,"Sousuke, Kurz, and Melissa are deployed to the Republic of Manistan in Central Asia to eradicate a growing civil war between rebels and the Manistani military.

(Source: Wikipedia)",7.4,1984,3068,36953,16403,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}]",1,light_novel,351,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",176,,,2005.0,summer,540.0,26767.0,366.0,233.0,9056.0,36962.0,0.9838,0.0162
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",2012-06-27,2012-06-27,Extra episode in the 7th Blu-ray and DVD volumes.,7.4,2013,5885,8412,3761,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,1482,g,"[{'id': 333, 'name': 'TYO Animations'}]",177,,,2012.0,spring,141.0,5279.0,152.0,94.0,2748.0,8414.0,0.9708,0.0292
34549,Ryuu no Haisha,2017-02-18,2017-02-25,"War rages between two neighboring countries, but one side has an ace up their sleeve: an ancient dragon bound by a pact to protect the nation. Despite these overpowering creatures being capable of leveling entire battlefields, they are rendered useless by cavities. And so, a special unit—the dragon dentists—has the important duty of caring for the dragon's teeth.

Nonoko Kishii was the only one of many brave volunteers who survived a recent round of recruitment; in order to join the dragon dentists, one has to witness their future demise and accept it without a fight. Knowing the exact circumstances of their fated ends, the dragon dentists devote themselves to their work. One day, they gain a new member who did not undergo the test: Bernard ""Bel"" Octavius, a young enemy officer killed by his own men and revived by the dragon's teeth. Despite his appearance being an omen of a great disaster, he is placed under the care of Nonoko as a dentist-in-training. Will Bel come around to the dragon dentists' attitudes toward death and help them face the painful future that is to come?

[Written by MAL Rewrite]",7.39,2022,3006,38278,14875,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",2,original,2760,pg_13,"[{'id': 47, 'name': 'Khara'}]",178,,,2017.0,winter,1752.0,18858.0,621.0,412.0,16724.0,38367.0,0.9731,0.0269
