id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
2159,Ookiku Furikabutte,2007-04-13,2007-09-28,"Ren Mihashi was the ace of his middle school's baseball team, but due to his poor pitching, they could never win. Constant losses eventually lead to his teammates bullying him and reached the point where his teammates no longer tried to win, causing Mihashi to graduate with little self-esteem. As a result, Mihashi decides to go to a high school in a different prefecture where he has no intention of playing baseball. Unfortunately, upon his arrival at Nishiura High, he is dragged into joining their new team as the starting pitcher.

Although unwilling at first, Mihashi realizes that this is a place where he will be accepted for who he is; with help from the catcher Takaya Abe, he starts to have more confidence in his own abilities. Abe, seeing the potential in Mihashi, makes it a goal to help him become a pitcher worthy of being called an ace.

[Written by MAL Rewrite]",7.91,687,1790,92507,36512,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}]",25,manga,1500,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",400,NIL,NIL,2007.0,spring,5055.0,46548.0,4307.0,2878.0,33812.0,92600.0,0.9224,0.0776
957,Saiunkoku Monogatari,2006-04-08,2007-02-24,"Shuurei Kou, the daughter of a noble yet impoverished family, is a clever young lady who dreams of becoming a government official and contributing toward her country. However, her dream is out of her reach as such a position is forbidden to women. While her father works a low wage job as an archivist at the palace, Shuurei has to juggle odd jobs to make ends meet. Then, one day, an unexpected visit changes her life. 

Shuurei is called to assist Ryuuki Shi, the new emperor who is known for slacking on his duties and preferring the company of men. Tempted by the generous compensation, she readily accepts the chance to become the young emperor's consort for six months. Luckily, she is not alone as Seiran Shi, her trusty friend, joins her as Ryuuki's bodyguard. While tasked with transforming the new emperor into a responsible ruler, court life and politics prove troublesome as Shuurei faces the challenges of her new life.

Set in a fictional country, Saiunkoku Monogatari centers on the idea of meaningful leadership, its adversities and the rewards that come alongside a prospering nation.

[Written by MAL Rewrite]",7.91,688,1853,87448,30587,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 22, 'name': 'Romance'}]",39,light_novel,1500,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",401,NIL,NIL,2006.0,spring,6197.0,38761.0,5304.0,4346.0,32920.0,87528.0,0.8897,0.1103
114,Sakigake!! Cromartie Koukou,2003-10-03,2004-03-26,"Takashi Kamiyama is your typical mild-mannered high school student—polite, aloof, and pacifistic, with a slightly above-average IQ. But would your average high school student really enroll himself at the infamous Cromartie High School, known as a breeding ground for the toughest delinquents out there?

Apparently so, as that is exactly what Takashi does, though for reasons he'd rather leave unmentioned. However, one thing is for sure: the ""hard-boiled rabbit in a den full of hungry lions"" is never going to have another dull day. And how could he, now that he's surrounded by mohawked punks, obnoxious robots, and... gorillas? And was that Freddie Mercury riding a horse down the corridor? Follow Takashi as he earnestly dedicates his new high school life to better his school's reputation while his classmates are hellbent on wreaking havoc.

[Written by MAL Rewrite]
",7.91,689,1426,124148,46247,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",26,manga,720,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",402,friday,NIL,2003.0,fall,9160.0,53738.0,8665.0,5818.0,46908.0,124289.0,0.8835,0.1165
12815,Shirokuma Cafe,2012-04-05,2013-03-28,"Situated near the local zoo and owned by the charismatic polar bear Shirokuma, Shirokuma Cafe is a popular spot for animals and humans alike, allowing them to sit back and relax after a hard day of work. Whether it's a cold beverage or the latest item on his menu, Shirokuma finds joy in being able to serve his customers, often striking up conversations about various subjects.

Together with the sarcastic Penguin and the clumsy Panda, they form an odd trio who get themselves caught up in all sorts of misadventures with their other friends such as Grizzly, a bar owner, and Sasako, a human who works at the cafe. From dealing with unrequited love, outdoor camping trips, karaoke sessions, and even the secret to brewing delicious coffee, there's always something bound to be happening in Shirokuma Cafe!

[Written by MAL Rewrite]",7.91,690,1899,84751,15094,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 43, 'name': 'Josei'}, {'id': 36, 'name': 'Slice of Life'}]",50,manga,1440,g,"[{'id': 1, 'name': 'Studio Pierrot'}]",403,thursday,17:30,2012.0,spring,10389.0,16247.0,10002.0,8212.0,39944.0,84794.0,0.7852,0.2148
31098,Ushio to Tora (TV) 2nd Season,2016-04-01,2016-06-24,Continuation of Ushio to Tora TV series.,7.91,693,1468,119319,58500,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1440,pg_13,"[{'id': 569, 'name': 'MAPPA'}, {'id': 1244, 'name': 'Studio VOLN'}]",404,friday,22:30,2016.0,spring,6226.0,81751.0,2889.0,2583.0,26176.0,119625.0,0.9543,0.0457
48580,Vanitas no Karte,2021-07-03,2021-09-18,"Scorned by others of his kind for being born under a blue moon, the vampire Vanitas grew afraid and desolate. According to legend, he created a cursed grimoire known as the ""Book of Vanitas,"" and it is said he would one day use it to bring retribution upon all vampires of the crimson moon.

In 19th century Paris, Noé Archiviste is searching for the fabled Book of Vanitas. Whilst traveling aboard an airship, he is saved from a vampire attack by an eccentric doctor who calls himself Vanitas and carries the very tome he seeks. Ironically, the self-proclaimed vampire specialist is a mere human who inherited both his name and the book from his master, the same Vanitas of legend. As the odd case of the Charlatan's Parade crops up, the doctor's ability to restore sanity to vampires by recovering their true name will prove most beneficial.

[Written by MAL Rewrite]",7.91,694,528,342248,117922,white,tv,finished_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",12,manga,1432,r,"[{'id': 4, 'name': 'Bones'}]",405,saturday,00:00,2021.0,summer,63664.0,138269.0,10805.0,11178.0,121365.0,345281.0,0.9363,0.0637
37786,Yagate Kimi ni Naru,2018-10-05,2018-12-28,"Yuu Koito has always been entranced with romantic shoujo manga and the lyrics of love songs. She patiently waits for the wings of love to sprout and send her heart aflutter on the day that she finally receives a confession. Yet, when her classmate from junior high declares his love for her during their graduation, she feels unexpectedly hollow. The realization hits her: she understands romance as a concept, but she is incapable of experiencing the feeling first-hand.
 
Now, having enrolled in high school, Yuu, disconcerted and dispirited, is still ruminating over how to respond to her suitor. There, she happens upon the seemingly flawless student council president, Touko Nanami, maturely rejecting a confession of her own. Stirred by Touko's elegant manner, Yuu approaches her for advice, only to be bewildered when the president confesses to her! Yuu quickly finds herself in the palm of Touko's hand, and unknowingly sets herself on a path to find the emotion which has long eluded her.

[Written by MAL Rewrite]",7.91,695,703,272085,108216,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 26, 'name': 'Girls Love'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",13,manga,1465,pg_13,"[{'id': 1103, 'name': 'TROYCA'}]",406,friday,21:30,2018.0,fall,21320.0,130350.0,9152.0,8754.0,103786.0,273362.0,0.9345,0.0655
32995,Yuri!!! on Ice,2016-10-06,2016-12-22,"Reeling from his crushing defeat at the Grand Prix Finale, Yuuri Katsuki, once Japan's most promising figure skater, returns to his family home to assess his options for the future. At age 23, Yuuri's window for success in skating is closing rapidly, and his love of pork cutlets and aptitude for gaining weight are not helping either.

However, Yuuri finds himself in the spotlight when a video of him performing a routine previously executed by five-time world champion, Victor Nikiforov, suddenly goes viral. In fact, Victor himself abruptly appears at Yuuri's house and offers to be his mentor. As one of his biggest fans, Yuuri eagerly accepts, kicking off his journey to make it back onto the world stage. But the competition is fierce, as the rising star from Russia, Yuri Plisetsky, is relentlessly determined to defeat Yuuri and win back Victor's tutelage.

[Written by MAL Rewrite]",7.91,696,171,763314,450994,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 30, 'name': 'Sports'}]",12,original,1405,pg_13,"[{'id': 569, 'name': 'MAPPA'}]",407,thursday,02:21,2016.0,fall,40216.0,573791.0,16489.0,29482.0,106155.0,766133.0,0.94,0.06
3228,Zoku Sayonara Zetsubou Sensei,2008-01-06,2008-03-30,"More crazy antics abound as Nozomu Itoshiki (a.k.a Zetsubou-sensei), who is the worlds most negative person, tries to teach class 2-F about how life is filled with despair and darkness. A harder task than it first may seem, with his students being far from ordinary themselves, including the likes of the most positive girl he has ever met, his very own stalker, a foreign exchange student with split personalities and a perfectionist acting class president, due to the fact the real class president can't be seen by anyone, among others. 

(Source: ANN)",7.91,697,1450,122347,54196,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1520,r,"[{'id': 44, 'name': 'Shaft'}]",408,sunday,NIL,2008.0,winter,5949.0,69702.0,5785.0,3064.0,37939.0,122439.0,0.9277,0.0723
24,School Rumble,2004-10-05,2005-03-29,"Just the words ""I love you,"" and everything changes—such is the nature of the bittersweet trials of high school romance. Tenma Tsukamoto, a second year, is on a quest to confess her feelings to the boy she likes. Kenji Harima, a delinquent with a sizable reputation, is in a similar situation, as he cannot properly convey his feelings to the one he loves. Between school, friends, rivalries, and hobbies, these two will find that high school romance is no walk in the park, especially as misunderstandings further complicate their plight.

School Rumble is a high-octane romantic comedy full of relatable situations, as Tenma and Kenji both try to win the hearts of those they desire.

[Written by MAL Rewrite]",7.9,698,609,303006,132797,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",26,manga,1404,pg_13,"[{'id': 126, 'name': 'Studio Comet'}]",409,tuesday,18:00,2004.0,fall,13807.0,170100.0,13897.0,14536.0,90998.0,303338.0,0.9063,0.0937
2158,Terra e... (TV),2007-04-07,2007-09-22,"In the future, humans are living on colonized planets and are controlled in every aspect of their life by a system of computers. Evolution has resulted in the birth of people with extraordinary powers. This new race is called Mu. Hated and feared by the humans, the Mu dream of a place to live in peace: Earth—a mystical far away planet—for humanity had to leave their home long ago as pollution and destruction increased and made it impossible to stay there any longer.

Jomy is a boy excitedly awaiting his birthday, the day he will enter the world of adults. Yet he knows nothing about the unknown powers sleeping in him and the shared dream of returning to Earth one day.",7.9,701,2420,57233,16771,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 29, 'name': 'Space'}]",24,manga,1440,pg_13,"[{'id': 122, 'name': 'Tokyo Kids'}, {'id': 442, 'name': 'Minami Machi Bugyousho'}]",410,saturday,18:00,2007.0,spring,2435.0,20091.0,2312.0,1994.0,30447.0,57279.0,0.9248,0.0752
39195,Beastars,2019-10-10,2019-12-26,"In a civilized society of anthropomorphic animals, an uneasy tension exists between carnivores and herbivores. At Cherryton Academy, this mutual distrust peaks after a predation incident results in the death of Tem, an alpaca in the school's drama club. Tem's friend Legoshi, a grey wolf in the stage crew, has been an object of fear and suspicion for his whole life. In the immediate aftermath of the tragedy, he continues to lay low and hide his menacing traits, much to the disapproval of Louis, a red deer and the domineering star actor of the drama club.

When Louis sneaks into the auditorium to train Tem's replacement for an upcoming play, he assigns Legoshi to lookout duty. That very night, Legoshi has a fateful encounter with Haru, a white dwarf rabbit scorned by her peers. His growing feelings for Haru, complicated by his predatory instincts, force him to confront his own true nature, the circumstances surrounding the death of his friend, and the undercurrent of violence plaguing the world around him.

[Written by MAL Rewrite]",7.9,703,215,702404,428188,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1377,r,"[{'id': 1109, 'name': 'Orange'}]",411,thursday,00:55,2019.0,fall,35408.0,523807.0,14042.0,20181.0,111719.0,705157.0,0.9515,0.0485
37435,Carole & Tuesday,2019-04-11,2019-10-03,"It has been 50 years since mankind began its migration to the terraformed Mars, where they live in comfort due to advancements in AI. Carole lives in the metropolis of Alba City, working part-time by day and playing keyboard by night. Tuesday has run away from her home in Hershell City to escape the grip of her wealthy family, and instead hopes to pursue music with her acoustic guitar.

After a fateful encounter, the two decide to perform music together. Up against the AI singers that dominate the music world, the two of them believe that together they can convey their feelings through their songs. Will hard work and luck be enough for the duo to create the biggest miracle that Mars has ever seen?

[Written by MAL Rewrite]",7.9,704,664,284329,116248,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 24, 'name': 'Sci-Fi'}]",24,original,1372,pg_13,"[{'id': 4, 'name': 'Bones'}]",412,thursday,00:55,2019.0,spring,29760.0,129849.0,16476.0,15171.0,93917.0,285173.0,0.889,0.111
35222,Gakuen Babysitters,2018-01-07,2018-03-25,"After losing both parents in a fatal plane crash, teenager Ryuuichi Kashima must adjust to his new life as the guardian of his younger brother Kotarou. Although Ryuuichi is able to maintain a friendly and kindhearted demeanor, Kotarou is a reserved toddler still too young to understand the reality of the situation. At their parents' funeral, they are approached by Youko Morinomiya, the stern chairman of an elite academy, who decides to take them under her care.
 
However, there is one condition Ryuuichi must fulfill in exchange for a roof over their heads and enrolment in the school—he must become the school's babysitter. In an effort to support the female teachers at the academy, a babysitter's club was established to look after their infant children; unfortunately, the club is severely short-staffed, so now not only is Ryuuichi responsible for his little brother, but also a handful of toddlers who possess dynamic personalities.

[Written by MAL Rewrite]",7.9,709,715,266337,131751,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1435,pg_13,"[{'id': 112, 'name': ""Brain's Base""}]",413,sunday,23:00,2018.0,winter,18095.0,171314.0,7347.0,6565.0,64434.0,267755.0,0.948,0.052
3907,Ginga Sengoku Gunyuuden Rai,1994-04-08,1995-03-31,"Rai is a space opera that fuses feudal Chinese and Japanese customs with vast galaxy spanning empires and space-going societies. The story follows the life and times of the samurai Rai, and the quest of several spacefaring factions for control of territory and, of course, the Empire.",7.9,711,4840,13547,4373,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 29, 'name': 'Space'}]",52,manga,1500,pg_13,"[{'id': 154, 'name': 'E&G Films'}]",414,friday,18:30,1994.0,spring,639.0,5709.0,430.0,414.0,6369.0,13561.0,0.9378,0.0622
1594,Jigoku Shoujo Futakomori,2006-10-07,2007-04-07,"Ai Enma and her companions continue to offer their service of revenge against those who have wronged others, and the price is as steep as ever—for damning the offender to hell, the person exacting vengeance is sent to the abyss as well. As they cast soul after soul into the darkness, a new sinister force is watching them: a little girl named Kikuri.

While Ai continues her duties, she meets a boy named Takuma Kurebayashi, known as the ""Devil's Child"" because of the horrific events that occur around him. Unfortunately, Takuma's reputation leads the townspeople to use him as a scapegoat for those who have been ferried off to hell. When things quickly spiral out of control, Ai must find a way to bring an end to this senseless violence, as it poses a threat to her very existence.

[Written by MAL Rewrite]",7.9,712,1250,148774,60971,white,tv,finished_airing,"[{'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}]",26,original,1518,r,"[{'id': 37, 'name': 'Studio Deen'}]",415,saturday,19:30,2006.0,fall,6879.0,82000.0,5717.0,4232.0,50060.0,148888.0,0.9332,0.0668
10080,Kami nomi zo Shiru Sekai II,2011-04-12,2011-06-28,"Keima Katsuragi, the ""God of Conquest,"" returns to his quest of expelling runaway spirits that have possessed the hearts of women. Still stuck in his contract with the demon Elsie, he must continue to utilize the knowledge he has gained from mastering multitudes of dating simulators and chase out the phantoms that reside within by capturing the hearts of that which he hates most: three-dimensional girls.

However, the God of Conquest has his work cut out for him. From exorcising karate practitioners and student teachers to the arrival of Elsie's best friend from Hell, he is up against a wide array of girls that will test his wit and may even take him by surprise. Though he would much rather stick to the world of 2D, he is trapped in lousy reality, and so Keima must trudge forward in his conquest of love.

[Written by MAL Rewrite]",7.9,713,496,359001,221608,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1414,pg_13,"[{'id': 32, 'name': 'Manglobe'}]",416,tuesday,01:30,2011.0,spring,8635.0,296188.0,5346.0,4006.0,44994.0,359169.0,0.974,0.026
3572,Macross F,2008-04-04,2008-09-26,"Following a catastrophic war against a race of giants known as the Zentradi, humanity has escaped towards the center of the galaxy aboard a fleet of colonial vessels called the Macross Frontier. As the extraterrestrial threat is left further and further behind, life on Macross Frontier proceeds as usual.

In the year 2059, a young mecha pilot trainee named Alto Saotome and his colleagues are preparing to perform an accompanying routine for the famous singer Sheryl Nome, who has come to Macross Frontier for a concert. During the performance, a biomechanical alien species known as the Vajra make a sudden appearance, breaking through the defensive perimeter surrounding the vessel and crash-landing near the concert venue, plunging the entire city into chaos. As the concertgoers evacuate, a young girl named Ranka Lee is left behind and gets targeted by the Vajra, but she is saved at the last minute by Alto. Following these events, the Strategic Military Services program notes Alto's skill in battle, resulting in his recruitment to combat the new alien threat.

[Written by MAL Rewrite]",7.9,715,1336,137380,61507,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",25,original,1444,pg_13,"[{'id': 41, 'name': 'Satelight'}]",417,friday,01:25,2008.0,spring,7038.0,77053.0,5648.0,4720.0,42979.0,137438.0,0.9246,0.0754
36563,Megalo Box,2018-04-06,2018-06-29,"""To be quiet and do as you're told, that's the cowardly choice."" These are the words of Junk Dog, an underground fighter of Megalo Box, an evolution of boxing that utilizes mechanical limbs known as Gear to enhance the speed and power of its users. Despite the young man's brimming potential as a boxer, the illegal nature of his participation forces him to make a living off of throwing matches as dictated by his boss Gansaku Nanbu. However, this all changes when the Megalo Box champion Yuuri enters his shabby ring under the guise of just another challenger. Taken out in a single round, Junk Dog is left with a challenge: ""If you're serious about fighting me again, then fight your way up to me and my ring.""

Filled with overwhelming excitement and backed by the criminal syndicate responsible for his thrown matches, Junk Dog enters Megalonia: a world-spanning tournament that will decide the strongest Megalo Boxer of them all. Having no name of his own, he takes on the moniker of ""Joe"" as he begins his climb from the very bottom of the ranked list of fighters. With only three months left to qualify, Joe must face off against opponents the likes of which he has never fought in order to meet the challenge of his rival.

[Written by MAL Rewrite]",7.89,718,396,443483,230500,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 30, 'name': 'Sports'}]",13,original,1465,r,"[{'id': 73, 'name': 'TMS Entertainment'}]",418,friday,01:28,2018.0,spring,35357.0,278915.0,11949.0,11160.0,107327.0,444708.0,0.948,0.052
85,Mobile Suit Zeta Gundam,1985-03-02,1986-02-22,"It is Universal Century 0087, and the One Year War between the Earth Federation and Principality of Zeon is over. The Earth Federation has created an elite task force, known as the Titans, who are responsible for hunting the remaining Zeon forces. However, the power-hungry Titans have shown themselves to be no better than Zeon, spurring the creation of a rebellious faction called the Anti-Earth Union Group (AEUG).
 
17-year-old Kamille Bidan lives in the colony Green Noa, home to a Titan base. Kamille gets in trouble after assaulting a Titan officer, an event that coincides with an attack led by former Zeon ace Char Aznable, now known as AEUG pilot Quattro Bajeena. When Kamille steals a Titan's prototype Gundam, he soon finds himself in the middle of the dangerous conflict.

[Written by MAL Rewrite]",7.89,719,2294,62205,30505,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",50,original,1461,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",419,NIL,NIL,1985.0,spring,4784.0,37854.0,2982.0,1197.0,15476.0,62293.0,0.9329,0.0671
9941,Tiger & Bunny,2011-04-03,2011-09-18,"In Stern Bild City, those with special abilities are called ""NEXT,"" and can use their powers for good or bad. A unique organized group of NEXT appear regularly on Hero TV, where they chase down evildoers to bring limelight to their sponsors and earn Hero Points in the hopes of becoming the next ""King of Heroes.""

Kotetsu T. Kaburagi, known as ""Wild Tiger,"" is a veteran hero whose performance has been dwindling as of late, partially due to his inability to cooperate with other heroes. After a disappointing season in which most of the other heroes far outperformed Tiger, he is paired up with a brand new hero who identifies himself by his real name—Barnaby Brooks Jr.

Barnaby, nicknamed ""Bunny"" by his frivolous new partner, quickly makes it clear that the two could not be more different. Though they mix as well as oil and water, Tiger and Bunny must learn to work together, both for the sake of their careers and to face the looming threats within Stern Bild.

[Written by MAL Rewrite]",7.89,722,927,205606,78263,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 31, 'name': 'Super Power'}]",25,original,1470,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",420,NIL,NIL,2011.0,spring,12102.0,98063.0,9862.0,10318.0,75441.0,205786.0,0.9019,0.0981
2605,Sayonara Zetsubou Sensei,2007-07-08,2007-09-23,"Nozomu Itoshiki is a high school teacher so pessimistic that even the smallest of misfortunes can send him into a pit of raging despair; some of these ""catastrophes"" even lead to suicide attempts. Sayonara Zetsubou Sensei is a satirical slice-of-life comedy set in the modern day, covering various aspects of Japanese life and culture through Nozomu and his interactions with his students: Kiri Komori, a recluse who refuses to leave the school; Abiru Kobushi, an enigma who frequently arrives to class with severe and mysterious injuries; the hyper-optimistic Kafuuka Fuura, Nozomu's polar opposite; and several other unusual girls, all of whom are just as eccentric as their teacher.

[Written by MAL Rewrite]",7.88,727,581,316228,114189,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",12,manga,1440,r,"[{'id': 44, 'name': 'Shaft'}]",421,NIL,NIL,2007.0,summer,18279.0,140264.0,16749.0,11852.0,129315.0,316459.0,0.9096,0.0904
11123,Sekaiichi Hatsukoi 2,2011-10-08,2011-12-24,"First loves are messy. While settling in as a shoujo manga editor at the famous Marukawa Publishing House, Ritsu Onodera is quite troubled. Working under the stern and superb Masamune Takano is hard enough as it is. However, Masamune is not only Ritsu's first love from middle school but he also suddenly declares that he will make Ritsu fall for him again.

Unknown to them, another editor in the department, Yoshiyuki Katori, is in a relationship with the popular manga artist Chiaki Yoshino. The carefree Chiaki fails to notice, however, that his high school friend—Yuu Yanase—thinks of him as more than a friend. The stoic but caring Hatori will not surrender his love so easily.

Falling in love for the first time when you are 30 is certainly troublesome. Shouta Kisa, yet another editor, is going out with 21-year-old Kou Yukina, an art student. Despite Yukina's assurances, Kisa cannot help but doubt whether someone like himself is truly worthy of his younger, ""sparkling"" boyfriend.

[Written by MAL Rewrite]",7.88,728,1279,144137,82843,white,tv,finished_airing,"[{'id': 28, 'name': 'Boys Love'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}]",12,manga,1440,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",422,NIL,NIL,2011.0,fall,3949.0,122752.0,1652.0,1882.0,13978.0,144213.0,0.9755,0.0245
20057,Space☆Dandy,2014-01-05,2014-03-27,"The universe is a mysterious and strange place, full of even stranger and more mysterious aliens. Dandy's job is to hunt down unclassified aliens and register them for a reward. It sounds easy enough, but something weird always seems to happen along the way, like chance meetings with zombies, mystical ramen chefs, and adorable orphans. Hunting down aliens may not be easy, but it's definitely never boring.

With the help of his sidekicks, the adorable robot vacuum QT and cat-like alien Meow, and his slightly-used ship the Aloha Oe, Dandy roams the galaxy searching for new alien species. What he usually finds, however, is adventure, danger, and romance, and no two journeys (or universes) are ever the same. This is Space☆Dandy, baby!",7.88,729,583,311528,129690,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",13,original,1440,pg_13,"[{'id': 4, 'name': 'Bones'}]",423,NIL,NIL,2014.0,winter,20542.0,155804.0,16005.0,12838.0,106418.0,311607.0,0.9074,0.0926
22,Tennis no Ouji-sama,2001-10-10,2005-03-23,"At the request of his father, tennis prodigy Ryouma Echizen has returned from America and is ready to take the Japanese tennis scene by storm. Aiming to become the best tennis player in the country, he enrolls in Seishun Academy—home to one of the best middle school tennis teams in Japan. 

After Ryouma catches the captain's eye, he finds himself playing for a spot on the starting lineup in the intra-school ranking matches despite only being a freshman. Due to his age, the rest of the Seishun Boys' Tennis Team are initially reluctant to accept him, but his skill and determination convinces them to let him in.

Armed with their new ""super rookie,"" Seishun sets out to claim a spot in the National Tournament, hoping to take the coveted title for themselves. In order to do so, the team must qualify by playing through the Tokyo Prefectural and Kanto Regionals. Yet, the road ahead of them is shared by a plethora of strong schools, each playing tennis in unique ways for their own reasons. Ryouma and his teammates must learn to cooperate if they want to become the champions they aspire to be.

[Written by MAL Rewrite]",7.88,730,1154,162570,67670,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",178,manga,1350,pg_13,"[{'id': 80, 'name': 'Trans Arts'}]",424,NIL,NIL,2001.0,fall,13384.0,85413.0,14108.0,13731.0,36179.0,162815.0,0.829,0.171
6377,Zan Sayonara Zetsubou Sensei,2009-07-05,2009-09-27,"Nozomu Itoshiki is still the bizarre teacher of the even stranger Class 2-F. He attempts to teach his students the negative aspects of the world and society, only to have each circumstance thrown at his face whenever he tries. With more students and friends than before, Zetsubo-sensei's life becomes harder and crazier than ever before.

(Source: ANN)",7.88,731,1720,98514,36830,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1419,r,"[{'id': 44, 'name': 'Shaft'}]",425,NIL,NIL,2009.0,summer,4283.0,49657.0,3420.0,2058.0,39146.0,98564.0,0.9444,0.0556
