id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,ova_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
1382,Yuusha-Ou GaoGaiGar Final,2000-01-21,2003-03-21,"Following Gutsy Galaxy Guard`s victory over the Zonder Empire and the 31 Primevals, a new threat makes their appearance on Earth. GGG - with Guy Shishio and the newly-constructed GaoFighGar - team up with their French counterpart Chasseur to battle the evil organization BioNet. Among Chasseur`s ranks is Renais Cardiff Shishioh - a former BioNet cyborg with the relentless pursuit of destroying those who took away her humanity. But as GGG and Chasseur fight the BioNet, GGG`s bases around the world are suddenly attacked, and the recently-discovered ""Q-Parts"" and the original Gao Machines are stolen by Mamoru Amami, who has been abducted and cloned by an even greater threat known as the ""Eleven Kings of Sol."" Evicted from Earth by the United Nations, GGG must now travel to the far reaches of the galaxy to battle the Eleven Kings of Sol and save Mamoru before it`s too late.

(Source: ANN)",8.08,455,5777,8765,3612,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",8,unknown,1920,pg_13,"[{'id': 14, 'name': 'Sunrise'}]",28,,,2000.0,winter,273.0,4817.0,187.0,215.0,3290.0,8782.0,0.9542,0.0458
3665,Ginga Eiyuu Densetsu Gaiden (1999),1999-12-24,2000-07-21,"Ginga Eiyuu Densetsu Gaiden (1999) is the second of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This second adaptation follows the achievements of Yang Wen-li of the Free Planets Alliance before the fateful Battle of Astarte, and continues the tales of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire.

Spiral Labyrinth
Yang is propelled to the spotlight after his famous evacuation of civilians from El Facil. Following an unofficial double promotion and a flurry of media attention, he chronicles his research of the Year 730 Mafia—a close-knit group of Alliance military officers centered around the famed tactician Bruce Ashbey. He investigates a startling claim by Ashbey's deceased widow that may have enormous political ramifications: that the great war hero was not killed in action but murdered.

The Mutineer
Reinhard and Kircheis are posted on the destroyer Hameln II, docked at Iserlohn Fortress. After gaining the respect of the crew, Reinhard's leadership is tested when the captain is severely wounded and passes command authority to Reinhard, the next-highest ranking officer on deck.

The Duelist
While Reinhard and Kircheis are working in the Imperial capital Odin, Reinhard learns of a mining rights dispute involving Dorothea von Schaffhausen, a friend of his sister Annerose von Grünewald. Upon hearing that Count Herxheimer intends to settle the matter with a duel, Reinhard volunteers to represent the Schaffhausen family.

The Retriever
After falling out of favor with the nobility, Count Herxheimer is trying to escape to the Free Planets Alliance with a stolen Seffle particle generator prototype. Reinhard is tasked with retrieving both the prototype and the defector, but is only assigned the cruiser Hässliche Entlein due to the confidential nature of the mission.

The Third Battle of Tiamat
To commemorate the 30th year of the reign of Kaiser Friedrich IV, the Empire announces a large-scale military campaign against the Free Planets Alliance. In the ensuing clash between the Imperial expeditionary force and three Alliance fleets, Reinhard's timely intervention shapes the tides of war.

[Written by MAL Rewrite]",8.07,472,4346,17849,6478,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",28,novel,1560,r,"[{'id': 8, 'name': 'Artland'}, {'id': 207, 'name': 'Magic Bus'}]",29,,,1999.0,fall,814.0,8079.0,638.0,293.0,8042.0,17866.0,0.9479,0.0521
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,2013-11-27,2013-11-27,The anime centers on the graduation of Sae and Hiro.,8.07,477,5054,12278,5417,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",2,4_koma_manga,1380,pg_13,"[{'id': 44, 'name': 'Shaft'}]",30,,,2013.0,fall,322.0,7644.0,166.0,192.0,3966.0,12290.0,0.9709,0.0291
23317,Kuroshitsuji: Book of Murder,2015-01-28,2015-02-25,"At the behest of the Queen, Earl Ciel Phantomhive hosts a lavish dinner party attended by several of the finest members of polite society—as well as struggling author, Arthur. But as the party reaches its high, a terrible murder takes place and none other than the Earl himself is suspected of the crime.

As a violent storm rages on outside, the death count continues to climb. The Phantomhive household and their eminent guests find they must cooperate in order to solve this mystery before they too fall prey to the mysterious murderer. However, it seems that not even the perfect butler, Sebastian Michaelis, is safe from this horror.

[Written by MAL Rewrite]",8.07,480,880,216603,106393,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,3491,r,"[{'id': 56, 'name': 'A-1 Pictures'}]",31,,,2015.0,winter,5521.0,158311.0,2173.0,1696.0,48940.0,216641.0,0.9821,0.0179
4918,xxxHOLiC: Shunmuki,2009-02-17,2009-06-23,"For the appropriate price, your dearest wish can be granted at the shop of the peculiar Yuuko. Kimihiro Watanuki wishes to be rid of his ability to see spirits, and so as payment, he works for Yuuko doing whatever she needs him to do, from cleaning to errands to even helping out Yuuko's other clients. In xxxHOLiC Shunmuki, Watanuki and his friend and rival Shizuka Doumeki enjoy a meal with their friend Kohane Tsuyuri and her grandmother, reminiscing about how they have changed since meeting each other.

Later on, Watanuki has a dream in which he is visited by Doumeki's grandfather Haruka, who needs him to find some things in the family temple storeroom. Accompanied by Doumeki, he finds that this task is more akin to a treasure hunt, with each item leading them to another, and another, guiding them to an unexpected yet inevitable ending.

[Written by MAL Rewrite]",8.06,486,2249,64308,31219,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,1600,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",32,,,2009.0,winter,1444.0,44475.0,776.0,424.0,17227.0,64346.0,0.9814,0.0186
851,Kyou kara Ore wa!!,1993-04-01,1997-12-21,"Two transfer students, Mitsuhashi Takashi and Itou Shinji, tired of their boring normal life and unpopularity decide to take their arrival at a new school as an opportunity to reinvent their image, and become delinquents! Itou's justice clashing with Mitsuhashi's mischievous ways, they initially antagonize one another but soon become fast friends. The delinquent duo set out on various misadventures to become the greatest delinquents in all Japan!",8.05,493,3507,28437,8802,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",10,manga,2598,r,"[{'id': 1, 'name': 'Studio Pierrot'}]",33,,,1993.0,spring,1966.0,10584.0,1194.0,711.0,14009.0,28464.0,0.9331,0.0669
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,2002-11-09,2003-07-25,"Hades is planning to take over the world, to achieve that goal, he sends out deceased Gold Saints to take Athena's head. Seiya and the other Bronze Saints come to help but their help isn't appreciated by the remaining Gold Saints that are still alive. 

(Source: ANN)",8.05,494,2558,51085,31636,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1500,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",34,,,2002.0,fall,1097.0,42566.0,579.0,536.0,6366.0,51144.0,0.9782,0.0218
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,2016-10-27,2016-10-27,"After accepting a weekend invitation, Hachiman Hikigaya accompanies Isshiki Iroha around the Chiba Prefecture to brainstorm ideas suitable for an ideal date with Hayato Hayama. As the duo wanders from place to place without a plan, they seemingly enjoy each other's company. Yet, through these straightforward and sincere interactions, the meaning behind what it means to be genuine continues to intrigue Hachiman and his outlook for the future of the Volunteer Service Club and its members.

[Written by MAL Rewrite]",8.04,503,909,209301,123758,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,light_novel,1420,pg_13,"[{'id': 91, 'name': 'feel.'}]",35,,,2016.0,fall,4092.0,177104.0,1092.0,647.0,27024.0,209959.0,0.9917,0.0083
34626,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,2017-07-24,2017-07-24,"Kazuma meets a novice adventurer called Ran who claims to be Kazuma's fan. A quest is proposed to Kazuma and his party in front of Ran, so he accepts the quest to look good in front of his fan; after some convincing, they all go to fight the metal golem.

(Source: Wikipedia)",8.04,510,590,310558,188659,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,light_novel,1730,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",36,,,2017.0,summer,4067.0,266525.0,1085.0,505.0,39374.0,311556.0,0.9949,0.0051
4901,Black Lagoon: Roberta's Blood Trail,2010-06-27,2011-06-22,"Roberta, the terrorist-turned-maid that made her appearence in the first season of Black Lagoon, returns in this five-episode OVA series—and this time, all bets are off!

Roberta's benefactor, the patriarch of the Lovelace clan, is murdered during a political rally. The assassin's trail soon leads back to Roanapur—so now she has returned on a mission of vengeance! However, close behind her is the new patriarch, Garcia, as well as Roberta's apprentice (and maid), Fabiola Iglesias. As the body count of Roberta's bloody rampage mounts, forces from within the corrupt island (which includes the Lagoon Company), as well as overseas converge on what threatens to escalate into all-out war!",8.03,515,767,249699,142099,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 42, 'name': 'Seinen'}]",5,manga,2030,r+,"[{'id': 11, 'name': 'Madhouse'}]",37,,,2010.0,spring,8068.0,184714.0,3758.0,1654.0,51857.0,250051.0,0.9784,0.0216
227,FLCL,2000-04-26,2001-03-16,"Naota Nandaba is an ordinary sixth grader living in a city where nothing amazing ever seems to happen. After his brother Tasuku leaves town to play baseball in America, Naota takes it upon himself to look after everything Tasuku left behind—from his top bunk bed to his ex-girlfriend Mamimi Samejima, who hasn't stopped clinging to Naota since Tasuku left. 

Little does Naota know, however, that his mundane existence is on the verge of being changed forever: enter Haruko Haruhara, a Vespa-riding, bass guitar-wielding, pink-haired psychopath whose first encounter with Naota leaves him with tire tracks on his back and a giant horn on his head. Though all he wants is some peace and quiet, when Haruko takes up residence at his parents' home, Naota finds himself dragged into the heart of the greatest battle for supremacy that Earth—and quite possibly the entire universe—has ever seen.

[Written by MAL Rewrite]",8.03,520,206,714584,378194,white,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 5, 'name': 'Avant Garde'}, {'id': 4, 'name': 'Comedy'}, {'id': 18, 'name': 'Mecha'}, {'id': 20, 'name': 'Parody'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",6,original,1500,pg_13,"[{'id': 6, 'name': 'Gainax'}, {'id': 10, 'name': 'Production I.G'}]",38,,,2000.0,spring,26421.0,468268.0,17727.0,15479.0,187785.0,715680.0,0.9536,0.0464
268,Golden Boy,1995-10-27,1996-06-28,"Kintarou Ooe is a specialist in part-time work, riding all over the highways and byways of Japan on his trusty steed, the Mikazuki 5, and finding employment wherever he can. His adventures bring him knowledge and experience that can't be taught in a classroom, from political corruption to the delicacy of a young woman's heart. With nothing but the open road before him—not to mention the many beautiful women along the way—Kintarou pursues his spirit of education while attempting to hold down his various odd jobs, however undignified they may be. As he learns from each task he takes on, who knows what could happen? He might even be able to save the world one day. One thing is for sure—this will all be very educational!

[Written by MAL Rewrite]",8.02,539,598,308688,170052,white,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}]",6,manga,1721,r+,"[{'id': 77, 'name': 'APPP'}]",39,,,1995.0,fall,10698.0,211972.0,5363.0,4762.0,76516.0,309311.0,0.9673,0.0327
18661,Kamisama Hajimemashita OVA,2013-08-20,2013-08-20,"Two OVA episodes bundled with the 16th volume of the manga.

One of the included episodes is based on the story from the 15th volume, while the other contain an all-new original story.

(Source: ANN)",8.02,541,1557,111108,57440,white,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 37, 'name': 'Supernatural'}]",2,manga,840,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",40,,,2013.0,summer,6052.0,86413.0,1185.0,520.0,16987.0,111157.0,0.9847,0.0153
2563,Aria the OVA: Arietta,2007-09-21,2007-09-21,"Akari Mizunashi dreams of life after attaining her goal of becoming a Prima Undine, but upon waking realizes that she might not actually have the confidence to run Aria Company on her own. Wary of the future, she seeks advice from her mentor Alicia Florence—one of the three great ""Water Fairies"" of Neo-Venezia.

Much to Akari's surprise, Alicia reveals her own struggles of the past, but also shares the steps she took in overcoming her self-doubt of running the company and taking on an apprentice. Finding solace in her teacher's words, Akari prepares to embrace whatever trials she must overcome on her path toward achieving her dreams.

[Written by MAL Rewrite]
",8.01,543,3183,34382,15321,white,ova,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",1,manga,1830,g,"[{'id': 34, 'name': 'Hal Film Maker'}]",41,,,2007.0,summer,594.0,20575.0,523.0,337.0,12386.0,34415.0,0.975,0.025
