id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,bypopularity_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
4214,Rosario to Vampire Capu2,2008-10-02,2008-12-25,"It has been one year since Tsukune Aono enrolled at Youkai Academy, and since then his life has taken an interesting turn. In addition to being the only human at a school for monsters, he has attracted a bevy of beautiful women who want him all for themselves: the sexy succubus Kurumu Kurono; Yukari Sendou, a witch; stalker and yuki-onna Mizore Shirayuki; and Moka Akashiya, a kind vampire who, when her rosary is removed, reveals a darker personality.

But soon, trouble visits Youkai Academy in the form of Moka's younger sister, Kokoa Shuzen. She is furious that her ""true older sister"" is sealed within Moka's rosary, and vows to bring out Moka's darker self. However, Kokoa's thoughtless actions may affect more than just her sister...

[Written by MAL Rewrite]",6.92,4176.0,464,382326,233556,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 32, 'name': 'Vampire'}]",13,manga,1440,pg_13,"[{'id': 3, 'name': 'Gonzo'}]",464,thursday,02:25,2008.0,fall,9089.0,324300.0,5581.0,7912.0,35701.0,382583.0,0.9647,0.0353
31737,Gakusen Toshi Asterisk 2nd Season,2016-04-02,2016-06-18,"Gakusen Toshi Asterisk 2nd Season continues the story of Genestella students Ayato Amagiri and Julis-Alexia von Riessfeld, who have progressed to the next round of the Phoenix Festa after a long and strenuous battle with sisters Irene and Priscilla Urzaiz.

Despite Julis and Ayato's best attempts, the fact that Ayato's powers have been sealed is no longer a secret. Now at a major disadvantage, the duo must come up with a plan if they are to have any hope of winning the Phoenix Festa. Only one thing is for sure: the troubles heading their way are only going to get more insurmountable from here on.

[Written by MAL Rewrite]",7.03,3724.0,465,382096,222852,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 37, 'name': 'Supernatural'}]",12,light_novel,1440,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",465,saturday,22:30,2016.0,spring,15282.0,310419.0,5604.0,7935.0,43999.0,383239.0,0.9647,0.0353
7785,Yojouhan Shinwa Taikei,2010-04-23,2010-07-02,"One autumn evening at a mysterious ramen stand behind the Shimogamo Shrine, a lonely third-year college student bumps into a man with an eggplant-shaped head who calls himself a god of matrimony. Meeting this man causes the student to reflect upon his past two years at college—two years bitterly spent trying to break up couples on campus with his only friend Ozu, a ghoulish-looking man seemingly set on making his life as miserable as possible. Resolving to make the most out of the rest of his college life, the student attempts to ask out the unsociable but kind-hearted underclassman Akashi, yet fails to follow through, prompting him to regret not living out his college life differently. As soon as this thought passes through his head, however, he is hurtled through time and space to the beginning of his years at college and given another chance to live his life.

Surreal, artistic, and mind-bending, Yojouhan Shinwa Taikei chronicles the misadventures of a young man on a journey to make friends, find love, and experience the rose-colored campus life he always dreamed of.

[Written by MAL Rewrite]",8.58,81.0,466,381546,120270,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}]",11,novel,1380,r,"[{'id': 11, 'name': 'Madhouse'}]",466,friday,00:45,2010.0,spring,23514.0,138301.0,14029.0,8641.0,197471.0,381956.0,0.9406,0.0594
31757,Kizumonogatari II: Nekketsu-hen,2016-08-19,2016-08-19,"No longer truly human, Koyomi Araragi decides to retrieve Kiss-shot Acerola-orion Heart-under-blade's severed body parts that were stolen by three powerful vampire hunters. Awaiting him are Dramaturgie, a vampire hunter who is a vampire himself; Episode, a half-vampire with the ability to transform into mist; and Guillotinecutter, a human priest who is the most dangerous of them all.

Unbeknownst to Araragi, each minute he spends trying to retrieve Kiss-shot's limbs makes him less of a human and more of a vampire. Will he be able to keep his wish of becoming human once again by the end of his battles?

[Written by MAL Rewrite]",8.59,75.0,467,381358,228109,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,light_novel,3840,r,"[{'id': 44, 'name': 'Shaft'}]",467,NIL,NIL,2016.0,summer,7226.0,290431.0,2125.0,920.0,82041.0,382743.0,0.992,0.008
2593,Kara no Kyoukai 1: Fukan Fuukei,2007-12-01,2007-12-01,"In September 1998, a string of seemingly random suicides leaves Japan baffled and devastated. But a detective agency specializing in paranormal occurrences notices that there are a few glaring, disturbing similarities tying the deceptively unrelated cases together: All the victims are schoolgirls, and all of them have jumped to their deaths from atop the ancient Fujou Building, a skyscraper that is scheduled to be bulldozed soon.

To investigate the cause of these disturbing events, the head of the agency, magus Touko Aozaki, dispatches Mikiya Kokutou and Shiki Ryougi. The kind and surprisingly normal Mikiya serves as a stark contrast to the cold and mysterious Shiki, who possesses the ""Mystic Eyes of Death Perception"": an abnormal ability which allows her to see, and bring, an end to all things.

Dark and philosophical in tone, Fukan Fuukei is the first installment in the seven-part movie series Kara no Kyoukai, adapted from the light novels by Kinoko Nasu.

[Written by MAL Rewrite]",7.6,1321.0,468,379457,165825,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",1,light_novel,3009,r,"[{'id': 43, 'name': 'ufotable'}]",468,NIL,NIL,2007.0,fall,10779.0,213489.0,4029.0,1753.0,149912.0,379962.0,0.9848,0.0152
40417,Fruits Basket 2nd Season,2020-04-07,2020-09-22,"A year has passed since Tooru Honda began living in the Souma residence, and she has since created stronger relationships with its inhabitants Shigure, Kyou, and Yuki. She has also grown closer to the rest of the Souma family and has become familiar with their ancestral secret, having helped them with many of their personal issues. The closer Tooru gets, however, the more she begins to realize that their secret holds a darker truth than she first presumed.

Summer is approaching and Tooru is invited to spend her days with the Soumas, mainly Kyou and Yuki. Tooru wishes for an easy-going vacation, but her close relationships with the two boys and the rest of the Soumas may prove to cause trouble. As they grow more intimate, their carefree time together is hindered by older hardships and feelings from the past that begin to resurface. The Eternal Banquet also dawns on the members of the zodiac, and they must tend to their duties alongside the unnerving head of the family, Akito Souma.

With the banquet approaching and a plethora of feelings to be solved, will Tooru's life with the Soumas remain peaceful, or will she find herself in a situation from which she cannot escape?

[Written by MAL Rewrite]",8.57,84.0,469,378196,175803,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",25,manga,1400,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",469,tuesday,01:30,2020.0,spring,43638.0,215209.0,12355.0,5539.0,102942.0,379683.0,0.9529,0.0471
17549,Non Non Biyori,2013-10-08,2013-12-24,"Asahigaoka might look like typical, boring countryside to most; however, no day in this village can ever be considered colorless thanks to five students of varying ages occupying the only class in the only school in town. The youngest student is first grader Renge Miyauchi, who brings an unadulterated wit, curiosity, and her characteristic catchphrase, ""Nyanpasu!"" Then there are the Koshigaya siblings consisting of the quiet ninth grader and elder brother Suguru, diminutive eighth grader Komari, and the mischievous seventh grader Natsumi. The recent arrival of Tokyo-raised fifth grader Hotaru Ichijou, who appears overdeveloped for her age and thus naturally holds an air of maturity, rounds out this lively and vibrant group of five classmates.

Based on the manga penned and illustrated by Atto, Non Non Biyori chronicles the not-so-normal daily lives of this group of friends as they engage in their own brand of fun and frolic, and playfully struggle with the realities of living in a rural area.

[Written by MAL Rewrite]",7.95,629.0,470,378043,150672,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1440,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",470,tuesday,02:05,2013.0,fall,24145.0,185225.0,14204.0,9997.0,144639.0,378210.0,0.936,0.064
11319,Zero no Tsukaima F,2012-01-07,2012-03-24,"Saito Hiraga and Louise Françoise Le Blanc de La Vallière go on the offensive after the events of Zero no Tsukaima: Princesses no Rondo. Together, they face off against King Joseph in the Holy City of Romalia with the help of two others who control the power of the ""void."" But in the midst of the many conflicts ahead of them, an ancient evil begins to stir in the shadows. 

Will their close bonds blossom into something more or will they be shattered through the ever increasing difficulty of the tasks that they must undertake? Zero no Tsukaima F follows the story of Louise and Saito as they face their final challenges together.

[Written by MAL Rewrite]",7.46,1791.0,471,377783,218280,white,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}]",12,light_novel,1440,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",471,saturday,08:30,2012.0,winter,9662.0,307742.0,5409.0,5923.0,49248.0,377984.0,0.97,0.03
35557,Houseki no Kuni (TV),2017-10-07,2017-12-23,"In the mysterious future, crystalline organisms called Gems inhabit a world that has been destroyed by six meteors. Each Gem is assigned a role in order to fight against the Lunarians, a species who attacks them in order to shatter their bodies and use them as decorations. 

Phosphophyllite, also known as Phos, is a young and fragile Gem who dreams of helping their friends in the war effort. Instead, they are told to compile an encyclopedia because of their delicate condition. After begrudgingly embarking on this task, Phos meets Cinnabar, an intelligent gem who has been relegated to patrolling the isolated island at night because of the corrosive poison their body creates. After seeing how unhappy Cinnabar is, Phos decides to find a role that both of the rejected Gems can enjoy. Houseki no Kuni follows Phos' efforts to be useful and protect their fellow Gems.

[Written by MAL Rewrite]",8.4,166.0,472,377576,158207,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",12,manga,1440,pg_13,"[{'id': 1109, 'name': 'Orange'}]",472,saturday,21:30,2017.0,fall,21380.0,191598.0,9152.0,8328.0,148467.0,378925.0,0.9539,0.0461
48556,Takt Op. Destiny,2021-10-06,2021-12-22,"The United States of America has been in chaos ever since the emergence of D2s, an invasive species originating from a black meteorite that fell to Earth. A public decree banned citizens from playing any melodies, to prevent further casualties caused by the D2s' hatred for music—even now, in 2047, this prohibition is still in effect. Humanity's only form of defense against the D2s are Musicarts, young women representing pieces of classical music; and Conductors, the ones controlling them.

Takt Asahina, an aloof piano prodigy, finds himself transformed into a Conductor following a spontaneous D2 attack. The same incident kills Anna Schneider's younger sister, Cosette, and brings Takt into contact with his Musicart, Destiny. Searching for a means of stabilizing the pact between themselves, Takt and Destiny—alongside Anna—embark on a perilous journey to the Symphonica Headquarters in New York City.

Takt is in a hurry to reach the city so that he can play the piano again, even though his passion attracts the creatures he has come to despise. Meanwhile, Destiny's sense of duty drags the group into trouble along the way. With a D2-infested path and many more arduous obstacles ahead of them, will the trio make it to New York City in one piece?

[Written by MAL Rewrite]",7.18,3027.0,473,376486,126070,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 19, 'name': 'Music'}]",12,mixed_media,1420,pg_13,"[{'id': 11, 'name': 'Madhouse'}, {'id': 569, 'name': 'MAPPA'}]",473,wednesday,00:00,2021.0,fall,82116.0,134956.0,12521.0,22962.0,124041.0,376596.0,0.9058,0.0942
12549,"Dakara Boku wa, H ga Dekinai.",2012-07-06,2012-09-25,"On the surface, Ryousuke Kaga is the token perverted teenager, spending his days ogling women and indulging in erotic reveries. Because of this, Ryousuke is ostracized by his classmates. Only his childhood friend Mina Okina knows that behind his lecherous persona lies a compassionate boy who has sworn to be chivalrous to girls, believing they are treasures that must be protected.

One fateful day, Ryousuke runs into Lisara Restall, a Soul Reaper hailing from a noble family, whose primary objective in the human realm is to locate a magically potent person known as the One. In order to fuel her movement with magic, she decides to form a provisional contract with Ryousuke: to use his sexual desires as a source of energy. Carrying out this peculiar arrangement with Lisara, Ryousuke encounters many disparate individuals but also learns of the intriguing yet dark secrets surrounding his world.

[Written by MAL Rewrite]",6.58,5771.0,474,375905,190013,gray,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",12,light_novel,1500,r+,"[{'id': 91, 'name': 'feel.'}]",474,friday,11:00,2012.0,summer,18288.0,256600.0,10378.0,20320.0,70563.0,376149.0,0.9184,0.0816
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,2017-10-14,2017-10-14,"The Holy Grail War: a violent battle between mages in which seven masters and their summoned servants fight for the Holy Grail, a magical artifact that can grant the victor any wish. Nearly 10 years ago, the final battle of the Fourth Holy Grail War wreaked havoc on Fuyuki City and took over 500 lives, leaving the city devastated. 

Shirou Emiya, a survivor of this tragedy, aspires to become a hero of justice like his rescuer and adoptive father, Kiritsugu Emiya. Despite only being a student, Shirou is thrown into the Fifth Holy Grail War when he accidentally sees a battle between servants at school and summons his own servant, Saber. 

When a mysterious shadow begins a murderous spree in Fuyuki City, Shirou aligns himself with Rin Toosaka, a fellow participant in the Holy Grail War, in order to stop the deaths of countless people. However, Shirou's feelings for his close friend Sakura Matou lead him deeper into the dark secrets surrounding the war and the feuding families involved.

[Written by MAL Rewrite]",8.2,323.0,475,375739,200178,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,visual_novel,7200,r,"[{'id': 43, 'name': 'ufotable'}]",475,NIL,NIL,2017.0,fall,7502.0,251535.0,2236.0,990.0,113559.0,375822.0,0.9914,0.0086
25159,Inou-Battle wa Nichijou-kei no Naka de,2014-10-07,2014-12-23,"During a Literature Club meeting, the four club members—along with their faculty adviser's niece—suddenly find themselves with supernatural powers. Now capable of fabricating black flames, resident chuunibyou Jurai Andou is the most ecstatic about their new abilities; unfortunately, his own is only for show and unable to accomplish anything of substance. Moreover, he is completely outclassed by those around him: fellow club member Tomoyo Kanzaki manipulates time, Jurai's childhood friend Hatoko Kushikawa wields control over the five elements, club president Sayumi Takanashi can repair both inanimate objects and living things, and their adviser's niece Chifuyu Himeki is able to create objects out of thin air.

However, while the mystery of why they received these powers looms overhead, very little has changed for the Literature Club. The everyday lives of these five superpowered students continue on, albeit now tinged with the supernatural.

[Written by MAL Rewrite]",7.09,3455.0,476,375598,175045,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",12,light_novel,1440,pg_13,"[{'id': 803, 'name': 'Trigger'}]",476,tuesday,02:05,2014.0,fall,19746.0,231776.0,9981.0,12701.0,101439.0,375643.0,0.9396,0.0604
28025,Tsukimonogatari,2014-12-31,2014-12-31,"Koyomi Araragi is studying hard in preparation for his college entrance exams when he begins to notice something very strange: his reflection no longer appears in a mirror, a characteristic of a true vampire. Worried about the state of his body, he enlists the help of the human-like doll Yotsugi Ononoki and her master Yozuru Kagenui, an immortal oddity specialist.

Quickly realizing what is wrong with him, Yozuru gives him two choices: either abstain from using the vampiric abilities he received from Shinobu Oshino, or lose his humanity forever.

[Written by MAL Rewrite]",8.11,429.0,477,375510,211546,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",4,light_novel,1605,r,"[{'id': 44, 'name': 'Shaft'}]",477,wednesday,22:00,2014.0,fall,8374.0,272579.0,3367.0,1370.0,89834.0,375524.0,0.9874,0.0126
38483,Ore wo Suki nano wa Omae dake ka yo,2019-10-03,2019-12-26,"Amatsuyu ""Jouro"" Kisaragi is a completely average second-year high school student who has two dates over one weekend⁠—with the student council president Sakura ""Cosmos"" Akino on Saturday, then with his childhood friend Aoi ""Himawari"" Hinata on Sunday. Sadly for Jouro, both girls proclaim their love for his best friend Taiyou ""Sun-chan"" Ooga, the ace of the baseball team. Accepting each of their requests for advice and guidance, he is now responsible for helping the two girls win the heart of the same guy.

Unbeknownst to his friends, Jouro's friendly and obtuse image is all but a ruse designed to cast himself as the clueless protagonist of a textbook romantic comedy. A schemer under his cheery facade, he makes the best of this unexpected turn of events with a new plan: get Sun-chan to fall for either Cosmos or Himawari and take the other as his own prize. But Jouro's last-ditch effort is threatened by the gloomy, four-eyed Sumireko ""Pansy"" Sanshokuin, who surprises Jouro with not only her knowledge of his secret personality but also a confession to the true self he hid for all this time.

Stuck in this hilariously messy situation, each of the five students must navigate countless lies, traps, and misunderstandings to come out on top.

[Written by MAL Rewrite]",7.34,2245.0,478,374572,198351,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,light_novel,1420,pg_13,"[{'id': 957, 'name': 'Connect'}]",478,thursday,00:30,2019.0,fall,27905.0,244249.0,7701.0,13074.0,82943.0,375872.0,0.9447,0.0553
22265,Free! Eternal Summer,2014-07-03,2014-09-25,"Even though it has been a year since the Iwatobi High School Swim Club has been created, new members have yet to join the club. Now that Haruka Nanase and Makoto Tachibana are senior students, along with their younger friends Nagisa Hazuki and Rei Ryuugazaki, they have to find a way to attract new members. If not, the club will be forced to close the following year due to a lack of membership.

Meanwhile, with impending graduation, it is also time for the seniors to decide their plans for the future. Unlike their friend Rin Matsuoka, the new captain of Samezuka Academy Swim Club who is determined to fulfill his dream of being a professional swimmer, Haruka and Makoto are unsure about what career path they want to take.

Further problems arise when an old friend of Rin's, Sousuke Yamazaki, comes to the city to study at Samezuka Academy; the recently scouted swimmer's arrival causes tension in the relationship among him, Rin, and Haruka.

[Written by MAL Rewrite]",7.64,1207.0,479,374482,203376,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 30, 'name': 'Sports'}]",13,original,1440,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}, {'id': 929, 'name': 'Animation Do'}]",479,thursday,00:00,2014.0,summer,20687.0,281804.0,12039.0,11244.0,48801.0,374575.0,0.9378,0.0622
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",2013-10-10,2013-12-12,"For Kanade Amakusa, life as a high schooler should have been normal, and it would have been—if he wasn't living with the most ridiculous curse imaginable. ""Absolute Choice,"" a system forced upon him by a self-proclaimed god, randomly presents a mental selection of actions that he must act out based on his choice. To add to his dilemma, it tends to occur in the most public of places, and his options never seem to deviate from the rude and crude in nature.

As a result, the helpless boy stresses through each day, fumbling to repair his already tarnished reputation while desperately praying to avoid the next spontaneous episode of Absolute Choice. To his dismay, the one in charge is always one step ahead of him and proceeds to not-so-subtly ""choice"" him into the lives of several girls at his school. Just when Kanade's school life can't seem to be doomed any further, a decision that he reluctantly selects on the way home sends a beautiful girl crashing down from the sky, along with the promise of more hysterically hellish choices.

[Written by MAL Rewrite]",7.2,2935.0,480,374230,197645,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",10,light_novel,1480,pg_13,"[{'id': 51, 'name': 'Diomedéa'}]",480,thursday,01:00,2013.0,fall,14426.0,261296.0,6525.0,9057.0,83018.0,374322.0,0.9584,0.0416
33988,Demi-chan wa Kataritai,2017-01-08,2017-03-26,"High school biology teacher Tetsuo Takahashi may look like your average everyday instructor, but beneath his gentle appearance lies something less ordinary: his fascination for the ""Ajin,"" more commonly known as ""Demi."" Although these half-human, half-monster beings have integrated into human society, Takahashi believes that much about them will remain unknown unless he interacts with them firsthand.

Demi-chan wa Kataritai follows Takahashi's daily life in Shibasaki High School together with his three Demi students—Hikari Takanashi, an energetic vampire; Kyouko Machi, a gentle dullahan; and Yuki Kusakabe, the shy snow woman. Along the way, Takahashi also meets fellow teacher Sakie Satou, a succubus with an aversion towards men. To fulfill his goal of learning more about the Demi, Takahashi decides to conduct casual interviews with the girls to learn more about their abilities, psyche, and interaction with human society. As Takahashi strengthens his bond with his students, he soon discovers that the Demi are not as unusual as he initially believed.

[Written by MAL Rewrite]",7.57,1414.0,481,372534,191507,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 32, 'name': 'Vampire'}]",12,manga,1420,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",481,sunday,00:00,2017.0,winter,19694.0,248064.0,7851.0,9315.0,88435.0,373359.0,0.954,0.046
34451,Kekkai Sensen & Beyond,2017-10-08,2017-12-24,"Three years ago, a gateway between Earth and the Beyond opened in New York City, trapping extradimensional creatures and humans alike in an impermeable bubble. After the city's restoration, monsters, magic, and madness are common findings in the area now known as Hellsalem's Lot. Leonardo Watch, a young photographer who unwillingly obtained the ""All-seeing Eyes of the Gods"" in exchange for his sister's eyesight, came to this paranormal city to find answers to the mysterious power that he possesses. He later finds his life drastically changed when he joins Libra, a secret organization of people with supernatural abilities dedicated to maintaining order in the everyday chaos of Hellsalem's Lot. 

However, this is only the beginning of Leonardo's unexpected journey ahead. Regardless of the constant threat of otherworldly enemies, he is determined to uncover the secrets of his power and find a way to restore his sister's eyesight. Kekkai Sensen & Beyond follows Leonardo as he sets off on more crazy adventures with his comrades, fighting to ensure peace and order.

[Written by MAL Rewrite]",7.82,831.0,482,372527,163028,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",12,manga,1440,r,"[{'id': 4, 'name': 'Bones'}]",482,sunday,03:08,2017.0,fall,25805.0,220173.0,11895.0,8837.0,107138.0,373848.0,0.9445,0.0555
13161,Hagure Yuusha no Aesthetica,2012-07-06,2012-09-21,"Since the discovery of ""Samon Syndrome"" 30 years ago, thousands of young people have traveled to fantasy worlds, the few returnees managing to keep the special abilities they acquired in those parallel universes. 

Akatsuki Ousawa, known as the ""Rogue Hero,"" discards his peaceful life in the fantasy world Alayzard to face new challenges upon returning to Earth. He comes back with Miu, the daughter of the Demon King he defeated, and is now forced to hide her true identity by having her pose as his little sister. The two soon join Babel, a special school designed for those who have acquired special abilities and magical powers through their journey to a fantasy world. 

Babel was seemingly founded to train young interdimensional travelers and ""guide them to the right path for the sake of humanity and themselves,"" but its true purpose remains unclear to the pseudo-siblings. Will Akatsuki and Miu be able to overcome the hostile, powerful student council and uncover the forces at play behind the scenes?

[Written by MAL Rewrite]",6.79,4751.0,483,372525,192963,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 31, 'name': 'Super Power'}]",12,light_novel,1440,pg_13,"[{'id': 38, 'name': 'Arms'}]",483,friday,10:30,2012.0,summer,15432.0,268402.0,6682.0,13875.0,68315.0,372706.0,0.9448,0.0552
21843,Shingeki no Bahamut: Genesis,2014-10-06,2014-12-29,"Thousands of years ago, the ancient dragon Bahamut wrought havoc upon the land of Mistarcia, a world where both gods and demons live amongst mankind. Working together to prevent the world's destruction, the rival deities barely managed to seal Bahamut, agreeing to split the key between them so that the dragon would remain eternally imprisoned.

With the world safe from the destruction of Bahamut, it is business as usual for bounty hunters like Favaro Leone. Living a laid-back, self-serving lifestyle, the amoral Favaro goes about his work while on the run from fellow bounty hunter Kaisar Lidfard, a righteous man who swears vengeance upon Favaro. However, Favaro's carefree life is thrown into chaos when he meets Amira, a mysterious woman who holds half of the key to the world's fragile peace.

Shingeki no Bahamut: Genesis tells the story of a group of unlikely heroes who find themselves caught in the middle of an epic clash between gods and demons, forced to carve their own path in the face of the imminent storm.

[Written by MAL Rewrite]",7.64,1224.0,484,371413,163487,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",12,card_game,1450,r,"[{'id': 569, 'name': 'MAPPA'}]",484,monday,23:30,2014.0,fall,20797.0,211858.0,11476.0,11637.0,115710.0,371478.0,0.9378,0.0622
28805,Bakemono no Ko,2015-07-11,2015-07-11,"Two souls, living very different lives, wander alone and isolated in their respective worlds. For nine-year-old Ren, the last person who treated him with any form of kindness has been killed and he is shunned by what is left of his family. With no parents, no real family, and no place to go, Ren escapes into the confusing streets and alleyways of Shibuya. Through the twists and turns of the alleys, Ren stumbles into the intimidating Kumatetsu, who leads him to the beast realm of Shibuten.

For Kumatetsu, the boy represents a chance for him to become a candidate to replace the Lord of the realm once he retires. While nearly unmatched in combat, Kumatetsu's chilly persona leaves him with no disciples to teach and no way to prove he is worthy of becoming the Lord's successor. 

While the two share different goals, they agree to help each other in order to reach them. Kumatetsu searches for recognition; Ren, now known as Kyuuta, searches for the home he never had. As the years pass by, it starts to become apparent that the two are helping each other in more ways than they had originally thought. Perhaps there has always been less of a difference between them, a boy and a beast, than either of the two ever realized.

[Written by MAL Rewrite]",8.28,249.0,485,370047,198200,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 37, 'name': 'Supernatural'}]",1,original,7140,pg_13,"[{'id': 555, 'name': 'Studio Chizu'}]",485,NIL,NIL,2015.0,summer,7995.0,253333.0,2363.0,832.0,105525.0,370048.0,0.9914,0.0086
4063,Sekirei,2008-07-02,2008-09-17,"Struggling yet brilliant teenager Minato Sahashi has failed his college entrance exams for the second time, resulting in him being regarded as worthless by those around him. However, the course of his seemingly bleak future is altered dramatically when a beautiful, supernatural woman falls from the sky and into his life. That woman, Musubi, is a unique being known as a ""Sekirei,"" a humanoid extraterrestrial with extraordinary abilities. These aliens are known for kissing humans carrying the Ashikabi gene in order to awaken additional latent powers deep within.

Recognizing the potential within the seemingly insignificant youth, Musubi kisses the bewildered Minato, initiating a bond between the two of them. This drags him into the high-stakes world of the Sekirei, where he and his new partner must compete against others in a battle for survival called the ""Sekirei Plan."" However, unbeknownst to the contestants, there is far more at risk that what the competition initially entailed.

[Written by MAL Rewrite]",7.07,3522.0,486,369851,185843,gray,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 31, 'name': 'Super Power'}]",12,manga,1417,r+,"[{'id': 35, 'name': 'Seven Arcs'}]",486,wednesday,23:30,2008.0,summer,15317.0,255648.0,8081.0,12676.0,78407.0,370129.0,0.9439,0.0561
