id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,all_ranking
820,Ginga Eiyuu Densetsu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/13225.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/13225l.jpg'}",1988-01-08,1997-03-17,"The 150-year-long stalemate between the two interstellar superpowers, the Galactic Empire and the Free Planets Alliance, comes to an end when a new generation of leaders arises: the idealistic military genius Reinhard von Lohengramm, and the FPA's reserved historian, Yang Wenli.

While Reinhard climbs the ranks of the Empire with the aid of his childhood friend, Siegfried Kircheis, he must fight not only the war, but also the remnants of the crumbling Goldenbaum Dynasty in order to free his sister from the Kaiser and unify humanity under one genuine ruler. Meanwhile, on the other side of the galaxy, Yang—a strong supporter of democratic ideals—has to stand firm in his beliefs, despite the struggles of the FPA, and show his pupil, Julian Mintz, that autocracy is not the solution.

As ideologies clash amidst the war's many casualties, the two strategic masterminds must ask themselves what the real reason behind their battle is.

[Written by MAL Rewrite]",9.03,11,694,273612,60742,white,2006-03-15T19:37:04+00:00,2022-03-22T09:23:46+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",110,"{'year': 1988, 'season': 'winter'}",,novel,1560,r,"Legend of the Galactic Heroes was adapted from a series of ten novels, published 1982–87, by Yoshiki Tanaka. The novels won the Seiun Award for the best long-form Japanese science fiction in 1988.

At the start of its production the anime was distributed through a subscription system in which episodes were mailed to existing fans of the novels. It was made in four separate tranches over nearly a decade, with the production of side-stories continuing for several further years. The main series has the largest voice cast of any anime, with well over 300 voice actors, and it is the longest OVA series ever made.

The novels have also been adapted into a manga, a stage musical by the Takarazuka Revue and a number of games.","[{'id': 1269, 'name': 'K-Factory'}, {'id': 2256, 'name': 'Kitty Film Mitaka Studio'}]","{'status': {'watching': '29615', 'completed': '61866', 'on_hold': '17239', 'dropped': '6994', 'plan_to_watch': '158284'}, 'num_list_users': 273998}",11
34096,Gintama.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/83528.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/83528l.jpg'}",2017-01-09,2017-03-27,"After joining the resistance against the bakufu, Gintoki and the gang are in hiding, along with Katsura and his Joui rebels. The Yorozuya is soon approached by Nobume Imai and two members of the Kiheitai, who explain that the Harusame pirates have turned against 7th Division Captain Kamui and their former ally Takasugi. The Kiheitai present Gintoki with a job: find Takasugi, who has been missing since his ship was ambushed in a Harusame raid. Nobume also makes a stunning revelation regarding the Tendoushuu, a secret organization pulling the strings of numerous factions, and their leader Utsuro, the shadowy figure with an uncanny resemblance to Gintoki's former teacher.

Hitching a ride on Sakamoto's space ship, the Yorozuya and Katsura set out for Rakuyou, Kagura's home planet, where the various factions have gathered and tensions are brewing. Long-held grudges, political infighting, and the Tendoushuu's sinister overarching plan finally culminate into a massive, decisive battle on Rakuyou.

[Written by MAL Rewrite]",8.99,12,736,259658,116365,white,2016-09-21T07:58:22+00:00,2022-03-22T10:11:53+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",12,"{'year': 2017, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '01:35'}",manga,1440,pg_13,This is the fifth season of Gintama. In the episode continuity corresponds to episodes 317-328 of Gintama.,"[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '13658', 'completed': '149375', 'on_hold': '4172', 'dropped': '2807', 'plan_to_watch': '90631'}, 'num_list_users': 260643}",12
35180,3-gatsu no Lion 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/88469.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/88469l.jpg'}",2017-10-14,2018-03-31,"Now in his second year of high school, Rei Kiriyama continues pushing through his struggles in the professional shogi world as well as his personal life. Surrounded by vibrant personalities at the shogi hall, the school club, and in the local community, his solitary shell slowly begins to crack. Among them are the three Kawamoto sisters—Akari, Hinata, and Momo—who forge an affectionate and familial bond with Rei. Through these ties, he realizes that everyone is burdened by their own emotional hardships and begins learning how to rely on others while supporting them in return. 

Nonetheless, the life of a professional is not easy. Between tournaments, championships, and title matches, the pressure mounts as Rei advances through the ranks and encounters incredibly skilled opponents. As he manages his relationships with those who have grown close to him, the shogi player continues to search for the reason he plays the game that defines his career.

[Written by MAL Rewrite]",8.96,13,532,341230,165599,white,2017-03-18T15:14:28+00:00,2022-03-22T13:05:21+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 11, 'name': 'Game'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",22,"{'year': 2017, 'season': 'fall'}","{'day_of_the_week': 'saturday', 'start_time': '23:00'}",manga,1500,pg_13,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '23019', 'completed': '194989', 'on_hold': '9014', 'dropped': '4275', 'plan_to_watch': '111240'}, 'num_list_users': 342537}",13
28851,Koe no Katachi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1122/96435.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1122/96435l.jpg'}",2016-09-17,2016-09-17,"As a wild youth, elementary school student Shouya Ishida sought to beat boredom in the cruelest ways. When the deaf Shouko Nishimiya transfers into his class, Shouya and the rest of his class thoughtlessly bully her for fun. However, when her mother notifies the school, he is singled out and blamed for everything done to her. With Shouko transferring out of the school, Shouya is left at the mercy of his classmates. He is heartlessly ostracized all throughout elementary and middle school, while teachers turn a blind eye.

Now in his third year of high school, Shouya is still plagued by his wrongdoings as a young boy. Sincerely regretting his past actions, he sets out on a journey of redemption: to meet Shouko once more and make amends.

Koe no Katachi tells the heartwarming tale of Shouya's reunion with Shouko and his honest attempts to redeem himself, all while being continually haunted by the shadows of his past.
 
[Written by MAL Rewrite]",8.96,14,19,1903702,1315469,white,2014-12-15T08:00:46+00:00,2022-03-22T12:38:34+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'summer'}",,manga,7803,pg_13,Winner of the Excellence Award on the 20th Japan Media Arts Festival.,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '38606', 'completed': '1619978', 'on_hold': '5304', 'dropped': '2555', 'plan_to_watch': '237236'}, 'num_list_users': 1903679}",14
37987,Violet Evergarden Movie,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1825/110716.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1825/110716l.jpg'}",2020-09-18,2020-09-18,"Several years have passed since the end of The Great War. As the radio tower in Leidenschaftlich continues to be built, telephones will soon become more relevant, leading to a decline in demand for ""Auto Memory Dolls."" Even so, Violet Evergarden continues to rise in fame after her constant success with writing letters. However, sometimes the one thing you long for is the one thing that does not appear.

Violet Evergarden Movie follows Violet as she continues to comprehend the concept of emotion and the meaning of love. At the same time, she pursues a glimmer of hope that the man who once told her, ""I love you,"" may still be alive even after the many years that have passed.

[Written by MAL Rewrite]",8.96,15,437,404739,150030,white,2018-07-21T02:48:46+00:00,2022-03-22T12:52:52+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2020, 'season': 'summer'}",,light_novel,8400,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '11060', 'completed': '191285', 'on_hold': '3538', 'dropped': '875', 'plan_to_watch': '201678'}, 'num_list_users': 408436}",15
918,Gintama,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/73274.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/73274l.jpg'}",2006-04-04,2010-03-25,"Edo is a city that was home to the vigor and ambition of samurai across the country. However, following feudal Japan's surrender to powerful aliens known as the ""Amanto,"" those aspirations now seem unachievable. With the once-influential shogunate rebuilt as a puppet government, a new law is passed that promptly prohibits all swords in public. 

Enter Gintoki Sakata, an eccentric silver-haired man who always carries around a wooden sword and maintains his stature as a samurai despite the ban. As the founder of Yorozuya, a small business for odd jobs, Gintoki often embarks on endeavors to help other people—though usually in rather strange and unforeseen ways. 

Assisted by Shinpachi Shimura, a boy with glasses supposedly learning the way of the samurai; Kagura, a tomboyish girl with superhuman strength and an endless appetite; and Sadaharu, their giant pet dog who loves biting on people's heads, the Yorozuya encounter anything from alien royalty to scuffles with local gangs in the ever-changing world of Edo.

[Written by MAL Rewrite]",8.95,16,127,922624,276696,white,2006-04-20T15:03:52+00:00,2022-03-22T12:45:07+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",201,"{'year': 2006, 'season': 'spring'}","{'day_of_the_week': 'thursday', 'start_time': '18:00'}",manga,1494,pg_13,"Several games based on Gintama have been released on a variety of platforms, such as the PlayStation 2, PlayStation Portable, and Nintendo DS. Characters from the series have also appeared in Weekly Shounen Jump's crossover titles, including Jump Super Stars and Jump Ultimate Stars.

The series received high-definition reruns of older episodes by TV Tokyo from April 5, 2010 to March 28, 2011 under the name Yorinuki Gintama-san, which included 51 selected episodes as well as four new opening and ending songs.

Gintama received a live-action movie adaptation that premiered on July 14, 2017. Shortly after the film's release, a sequel was announced in November 2017 and was later released on August 17, 2018. ","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '178971', 'completed': '279830', 'on_hold': '105615', 'dropped': '46629', 'plan_to_watch': '312993'}, 'num_list_users': 924038}",16
4181,Clannad: After Story,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1299/110774.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1299/110774l.jpg'}",2008-10-03,2009-03-27,"Clannad: After Story, the sequel to the critically acclaimed slice-of-life series Clannad, begins after Tomoya Okazaki and Nagisa Furukawa graduate from high school. Together, they experience the emotional rollercoaster of growing up. Unable to decide on a course for his future, Tomoya learns the value of a strong work ethic and discovers the strength of Nagisa's support. Through the couple's dedication and unity of purpose, they push forward to confront their personal problems, deepen their old relationships, and create new bonds.

Time also moves on in the Illusionary World. As the plains grow cold with the approach of winter, the Illusionary Girl and the Garbage Doll are presented with a difficult situation that reveals the World's true purpose.

Based on the visual novel by Key and produced by Kyoto Animation, Clannad: After Story is an impactful drama highlighting the importance of family and the struggles of adulthood.

[Written by MAL Rewrite]",8.94,17,102,1060881,587330,white,2008-03-28T02:00:43+00:00,2022-03-22T13:15:07+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2008, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:59'}",visual_novel,1460,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '34046', 'completed': '728259', 'on_hold': '18972', 'dropped': '15090', 'plan_to_watch': '265482'}, 'num_list_users': 1061849}",17
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/51723.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/51723l.jpg'}",2013-07-06,2013-07-06,"When Gintoki apprehends a movie pirate at a premiere, he checks the camera's footage and finds himself transported to a bleak, post-apocalyptic version of Edo, where a mysterious epidemic called the ""White Plague"" has ravished the world's population. It turns out that the movie pirate wasn't a pirate after all—it was an android time machine, and Gintoki has been hurtled five years into the future! Shinpachi and Kagura, his Yorozuya cohorts, have had a falling out and are now battle-hardened solo vigilantes and he himself has been missing for years, disappearing without a trace after scribbling a strange message in his journal.

Setting out in the disguise given to him by the android time machine, Gintoki haphazardly reunites the Yorozuya team to investigate the White Plague, and soon discovers that the key to saving the future lies in the darkness of his own past. Determined to confront a powerful foe, he makes an important discovery—with a ragtag band of friends and allies at his side, he doesn't have to fight alone.

[Written by MAL Rewrite]",8.93,18,931,205101,116072,white,2012-08-26T22:06:53+00:00,2022-03-22T07:23:28+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2013, 'season': 'summer'}",,manga,6600,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '4465', 'completed': '146759', 'on_hold': '1512', 'dropped': '1419', 'plan_to_watch': '51071'}, 'num_list_users': 205226}",18
2904,Code Geass: Hangyaku no Lelouch R2,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/9391.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/9391l.jpg'}",2008-04-06,2008-09-28,"One year has passed since the Black Rebellion, a failed uprising against the Holy Britannian Empire led by the masked vigilante Zero, who is now missing. At a loss without their revolutionary leader, Area 11's resistance group—the Black Knights—find themselves too powerless to combat the brutality inflicted upon the Elevens by Britannia, which has increased significantly in order to crush any hope of a future revolt. 

Lelouch Lamperouge, having lost all memory of his double life, is living peacefully alongside his friends as a high school student at Ashford Academy. His former partner C.C., unable to accept this turn of events, takes it upon herself to remind him of his past purpose, hoping that the mastermind Zero will rise once again to finish what he started, in this thrilling conclusion to the series.

[Written by MAL Rewrite]
",8.91,19,46,1533052,1027797,white,2007-08-02T15:35:02+00:00,2022-03-22T12:23:23+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2008, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '17:00'}",original,1440,r,"Code Geass: Hangyaku no Lelouch R2 is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group CLAMP. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.

The series won: ""The Best TV Animation"" award at the thirteenth Animation Kobe event in 2008, and ""The Most Popular Anime"" award at the Animage 's 30th Annual Anime Grand Prix.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '47679', 'completed': '1275582', 'on_hold': '21613', 'dropped': '15162', 'plan_to_watch': '173838'}, 'num_list_users': 1533874}",19
47778,Kimetsu no Yaiba: Yuukaku-hen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1908/120036.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1908/120036l.jpg'}",2021-12-05,2022-02-13,"The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Pillar, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank demon.

[Written by MAL Rewrite]
",8.9,20,180,749722,370697,white,2021-02-14T12:53:33+00:00,2022-03-22T12:31:58+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 13, 'name': 'Historical'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",11,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '23:15'}",manga,1595,r,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '160709', 'completed': '410043', 'on_hold': '4148', 'dropped': '1322', 'plan_to_watch': '173362'}, 'num_list_users': 749584}",20
35247,Owarimonogatari 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/87322.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/87322l.jpg'}",2017-08-12,2017-08-13,"Following an encounter with oddity specialist Izuko Gaen, third-year high school student Koyomi Araragi wakes up in a strange, deserted void only to be greeted by a joyfully familiar face in an alarmingly unfamiliar place.  

Araragi, with the help of his girlfriend Hitagi Senjougahara, maneuvers through the webs of his past and the perplexities of the present in search of answers. However, fate once again delivers him to the eccentric transfer student Ougi Oshino, who brings forth an unexpected proposal that may unearth the very foundation to which he is anchored. As Araragi peels back the layers of mystery surrounding an apparition, he discovers a truth not meant to be revealed.

[Written by MAL Rewrite]",8.9,21,536,339035,160101,white,2017-03-25T01:32:08+00:00,2022-03-22T10:04:53+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",7,"{'year': 2017, 'season': 'summer'}","{'day_of_the_week': 'other', 'start_time': '19:00'}",light_novel,1350,r,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '13557', 'completed': '203556', 'on_hold': '4574', 'dropped': '2134', 'plan_to_watch': '116367'}, 'num_list_users': 340188}",21
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1776/96566.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1776/96566l.jpg'}",2018-07-09,2018-10-08,"Following the temporary retreat of the Altana Liberation Army from the Kabuki District, the state of the war has seemingly improved. However, as the Oniwaban, Shinsengumi, and residents of the district combat the army's remnants, Edo's greatest inventor Gengai Hiraga is abducted. Responsible for causing the enemy's withdrawal by rendering their weapons useless, Gengai's nanomachine virus is now at risk of being shut down.

Meanwhile, a laser capable of obliterating a planet is activated in Earth's orbit on the Liberation Army's mother ship. Another battle ensues when Shinsuke Takasugi and the rest of the Kiheitai arrive on the vessel to stop the weapon from firing. Forced to fight a war on two fronts, the Yorozuya and their allies must prevail on both sides to save Edo and the rest of the world.

[Written by MAL Rewrite]
",8.88,22,1193,157304,73716,white,2018-03-16T00:47:26+00:00,2022-03-20T14:30:40+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",14,"{'year': 2018, 'season': 'summer'}","{'day_of_the_week': 'monday', 'start_time': '01:35'}",manga,1440,pg_13,"Gintama.: Shirogane no Tamashii-hen - Kouhan-sen is the second season of Gintama's final arc and the eighth season of Gintama's continuity. In the episode continuity, this corresponds to episodes 354-367 of Gintama.

The anime was released on Blu-ray and DVD from October 24, 2018 to February 27, 2019 in Japan.","[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '7313', 'completed': '95167', 'on_hold': '2228', 'dropped': '1360', 'plan_to_watch': '51925'}, 'num_list_users': 157993}",22
32281,Kimi no Na wa.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/5/87048.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/5/87048l.jpg'}",2016-08-26,2016-08-26,"Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture.

One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another.

Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance.

[Written by MAL Rewrite]",8.87,23,11,2283898,1583131,white,2015-12-10T09:41:12+00:00,2022-03-22T13:15:16+00:00,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2016, 'season': 'summer'}",,original,6391,pg_13,Kimi no Na wa. won the LAFCA Animation Award in 2016 and the Best Animated Film in 2017 by Mainichi Film Awards. It also won the Grand Prize Award on the 20th Japan Media Arts Festival.,"[{'id': 291, 'name': 'CoMix Wave Films'}]","{'status': {'watching': '50433', 'completed': '1969360', 'on_hold': '5986', 'dropped': '3240', 'plan_to_watch': '263766'}, 'num_list_users': 2292785}",23
40028,Shingeki no Kyojin: The Final Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1000/110531.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1000/110531l.jpg'}",2020-12-07,2021-03-29,"Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls.

In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.

[Written by MAL Rewrite]",8.87,24,49,1505513,928928,white,2019-06-30T16:47:58+00:00,2022-03-22T13:05:22+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",16,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '00:10'}",manga,1435,r,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '306803', 'completed': '1015363', 'on_hold': '19832', 'dropped': '10417', 'plan_to_watch': '158667'}, 'num_list_users': 1511082}",24
