id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
255,Jungle wa Itsumo Hare nochi Guu Final,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/14520.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/14520l.jpg'}",2003-12-21,2004-06-25,"Haré's family receives a video letter from Weda's home in the city. Witnessing how sad and lonely Weda's mother and Bel are without her, Weda decides to take Haré and Guu back to the city for a while. After Haré complains about being bored and lonely without his friends in the jungle (as part of his plot to persuade his mother to take him back), Weda decides to send him to a private school in the city, where he instanly falls in love with a pretty girl named Rita. But, of course, Guu wants part of the action too.

(Source: ANN)",7.64,1214,5574,9508,5167,white,2005-11-13T06:58:13+00:00,2021-07-02T00:35:22+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",7,"{'year': 2003, 'season': 'fall'}",manga,1560,pg_13,The series won the 2004 Packaged Work Award during the Animation Kobe Awards.,"[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '175', 'completed': '7138', 'on_hold': '191', 'dropped': '140', 'plan_to_watch': '1867'}, 'num_list_users': 9511}",123
208,R.O.D: Read or Die,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1824/98849.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1824/98849l.jpg'}",2001-05-23,2002-02-06,"Yomiko Readman is a lovable, near-sighted bibliomaniac working as a substitute teacher at a Japanese high school. Her real identity, however, is that of a secret agent for the British Library Special Operations Division. Her codename: ""The Paper."" The moniker denotes her supernatural ability to freely manipulate paper into any object she can imagine, including tools and weapons in her fight against the powerful and self-serving IJIN (Great Historical Figure) Army! Along with her partner, the enigmatic ""Ms. Deep,"" Yomiko travels across the world in attempt to solve the mystery behind the reincarnation of historical figures and their attempt to control the world.

(Source: RightStuf)",7.64,1223,2326,60812,31114,white,2005-11-12T07:16:15+00:00,2022-03-17T20:35:27+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}]",3,"{'year': 2001, 'season': 'spring'}",light_novel,1980,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '1286', 'completed': '41583', 'on_hold': '896', 'dropped': '649', 'plan_to_watch': '16445'}, 'num_list_users': 60859}",124
540,Tenchi Muyou! Ryououki 2nd Season,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1/2437.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1/2437l.jpg'}",1994-09-25,1995-09-25,"While the galaxy remains at peace, Tenchi Masaki continues to live on Earth with Ryouko and Washuu Hakubi, Aeka and Sasami Jurai Masaki, Mihoshi Kuramitsu, and the cat-like creature Ryo-Ohki. Though it sounds great to be surrounded by so many women, they always end up making things difficult for Tenchi by constantly fighting for his attention, and their attempts at household chores always end in disaster.

Although life has become more chaotic since they moved in, Tenchi begins to form a strong bond with his roommates and gains more insight into their respective struggles and history.

[Written by MAL Rewrite]",7.64,1227,3667,25998,14272,white,2006-01-05T17:17:37+00:00,2022-03-13T04:30:26+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 29, 'name': 'Space'}]",6,"{'year': 1994, 'season': 'summer'}",original,2000,r+,,"[{'id': 48, 'name': 'AIC'}]","{'status': {'watching': '693', 'completed': '20493', 'on_hold': '358', 'dropped': '262', 'plan_to_watch': '4208'}, 'num_list_users': 26014}",125
1002,Top wo Nerae 2! Diebuster,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/50475.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/50475l.jpg'}",2004-10-03,2006-08-25,"Generations have passed since the war with the Space Monsters started, and none remain who know how it began, with even records of those times being scarce. It is a lost cause, but humanity still fights against them, relying on the ""Topless"": a group of elite space pilots with special powers that allow them to use the Buster Machines—the last hope against the Space Monsters.  

Nono, a girl from a remote Martian town, has heard tales all her life of the legendary pilot ""Nono-Riri,"" and wants nothing more than to leave her humble life behind and follow in the footsteps of her idol. Though she has no idea of the dangers that lie ahead, nothing will stop her from achieving her dream. While Nono is down on her luck, she chances upon the lonesome Topless pilot Lal'C Melk Mark, and decides to stake her entire future on following Lal'C, no matter the cost.

[Written by MAL Rewrite]",7.64,1228,2133,70188,32628,white,2006-05-28T22:17:50+00:00,2022-03-19T16:13:51+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",6,"{'year': 2004, 'season': 'fall'}",original,1800,r+,,"[{'id': 6, 'name': 'Gainax'}]","{'status': {'watching': '2289', 'completed': '40545', 'on_hold': '1391', 'dropped': '965', 'plan_to_watch': '25053'}, 'num_list_users': 70243}",126
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/63773.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/63773l.jpg'}",2014-07-23,2014-07-23,"While spending a summer day at the department store, Suguru Koshigaya wins the lottery’s grand prize—four tickets to Okinawa! Filled with awe and excitement, the girls of Asahigaoka do various things to prepare for the trip. From practicing how to ride on an airplane to buying travel essentials at the convenience store, they do everything beforehand so they can enjoy their time in Okinawa to the fullest extent.

A departure from the familiar scenery of Asahigaoka is a new experience for Renge Miyauchi, but that does not stop her from pondering how her perspective of the world may change. As the day of the trip draws near, a promise is made.

[Written by MAL Rewrite]",7.63,1232,2384,58456,31959,white,2013-12-20T18:49:17+00:00,2022-03-21T00:03:44+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'summer'}",manga,1245,pg_13,Non Non Biyori: Okinawa e Ikukoto ni Natta is an OVA bundled with the seventh manga volume.,"[{'id': 300, 'name': 'SILVER LINK.'}]","{'status': {'watching': '814', 'completed': '44891', 'on_hold': '404', 'dropped': '184', 'plan_to_watch': '12177'}, 'num_list_users': 58470}",127
539,Tenchi Muyou! Ryououki,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1224/95301.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1224/95301l.jpg'}",1992-09-25,1993-03-25,"Seventeen-year-old Tenchi Masaki grew up hearing stories about how his ancestor used a sword to seal a demon inside a cave seven hundred years ago. When curiosity gets the better of him, Tenchi goes to the cave and stumbles across the sword from the legend. Thinking that the story is nothing more than a fairy tale, he removes the blade and inadvertently releases the demon, who turns out to be a space pirate named Ryouko Hakubi. Furious about being trapped for so long, she attacks Tenchi, but he is able to repel her with the sword, awakening his inner power. After seeing this, Ryouko takes an interest in her unlikely savior and decides to crash at his place.

As if it were a chain reaction, more alien women—Aeka Jurai Masaki, an uptight princess from the planet Jurai; Sasami, Aeka's sweet younger sister; Mihoshi Kuramitsu, a ditzy Galactic Police Officer; and Washuu Hakubi, a wisecracking genius—gradually come in contact with Tenchi and begin living with him. Through his encounters with these five women, Tenchi begins to learn more about his ancestry, newfound power, and the looming threat lurking beyond the skies.

[Written by MAL Rewrite]
",7.63,1241,2684,46949,21848,white,2006-01-05T17:16:33+00:00,2022-03-22T02:32:03+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 29, 'name': 'Space'}]",6,"{'year': 1992, 'season': 'summer'}",original,1770,r+,,"[{'id': 48, 'name': 'AIC'}]","{'status': {'watching': '1822', 'completed': '30481', 'on_hold': '923', 'dropped': '690', 'plan_to_watch': '13086'}, 'num_list_users': 47002}",128
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/13553.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/13553l.jpg'}",2009-05-26,2009-09-25,"Naniwa no Ouji-sama: Zenpen (The Prince of Naniwa: First Act)
Following Nationals, the Seishun Academy Boys' Tennis Team are invited to Osaka by Shitenhouji Middle School to play practice games against each other. However, the two teams end up fooling around more than playing tennis with a surprise encounter from Higa Middle School's tennis team, who have been left stranded in Osaka by their coach. When asked about the reason for accepting the invitation, Seishun's captain, Kunimitsu Tezuka, hints that there is an ulterior motive behind the meeting of the two schools.

Fuun Shounen Atobe (Turbulence: The Young Atobe)
On the first day of school at Hyoutei Academy, the freshman class representative, Keigo Atobe, declares himself ""King'' of the school and donates his family's wealth to fund new facilities. Setting his sights on the school's tennis club, he plans to make himself the captain after overthrowing its current hierarchy by defeating all of the team's regulars. Atobe's arrogant personality rubs Ryou Shishido and Gakuto Mukahi the wrong way and the two decide to challenge him, refusing to accept him as the team's new leader. But the two quickly learn that the kid who is all talk also happens to have the skills to back it up.

Naniwa no Ouji-sama: Kouhen (The Prince of Naniwa: Second Act)
Tezuka places the second years, Kaoru Kaidou and Takeshi Momoshiro, in charge of creating a lineup for the Shitenhouji practice matches. Struggling to pick worthy club members, Kaidou and Momoshiro begin to lash out against their fellow teammates. After being told to cool off, the two begin to search for the meaning behind Tezuka asking them to take on such an important responsibility.

Rikkai Retsuden: Ouja ni Idomu Hangyakuji (The Trials of Rikkai: A Rebel Who Challenges an Emperor)
In his first year at Rikkai University-Affiliated Middle School, Akaya Kirihara boldly proclaims that he will join the tennis team that won last year's national tournament and become Japan's #1 tennis player. When he single-handedly defeats the team's third years, he mistakenly believes that the group is weaker than they were reported to be. Kirihara soon learns that the reason Rikkai won last year's national championship was due to the ""Big Three"" and quickly finds himself losing without them breaking a sweat. Angered and humiliated by his loss, he begins to train hard by himself in order to challenge them again.

[Written by MAL Rewrite]",7.63,1242,4765,14149,6338,white,2008-12-23T18:01:23+00:00,2021-09-09T02:23:22+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",4,"{'year': 2009, 'season': 'spring'}",manga,1440,pg_13,"Tennis no Ouji-Sama: Another Story - Kako to Mirai no Message was published over two DVDs, each containing two episodes. The first DVD released on May 26, 2009 and the second DVD released on September 25, 2009.","[{'id': 463, 'name': 'M.S.C'}]","{'status': {'watching': '326', 'completed': '10321', 'on_hold': '177', 'dropped': '190', 'plan_to_watch': '3144'}, 'num_list_users': 14158}",129
6904,Hellsing: Digest for Freaks,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/26935.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/26935l.jpg'}",2006-01-22,2006-01-22,"This OVA is a summary of the first three episodes of Hellsing, with the animation style of Hellsing Ultimate and following the events of the Hellsing manga.",7.63,1259,2960,39378,13376,white,2009-07-29T12:13:06+00:00,2022-03-22T02:50:46+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 14, 'name': 'Horror'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,"{'year': 2006, 'season': 'winter'}",manga,1680,r,,"[{'id': 41, 'name': 'Satelight'}]","{'status': {'watching': '1011', 'completed': '23173', 'on_hold': '509', 'dropped': '444', 'plan_to_watch': '14265'}, 'num_list_users': 39402}",130
33191,Kishibe Rohan wa Ugokanai,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1716/103072.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1716/103072l.jpg'}",2017-09-20,2020-03-25,"Kishibe Rohan wa Ugokanai adapts a handful of one-shots based on the manga series JoJo no Kimyou na Bouken, and follows the bizarre adventures that Rohan Kishibe goes through as he searches for inspiration for his manga.

Fugou Mura

Rohan accompanies manga editor Kyouka Izumi to a secretive village where she plans on buying a house. Izumi informs Rohan that inhabitants of the village suddenly become rich at the age of 25 after purchasing their homes. Being 25 years old herself, Izumi has high hopes for moving into the village and invites Rohan to gather ideas for his manga. As they enter one of the houses for an interview with the seller, they are greeted by a servant named Ikkyuu, who puts them through a test of etiquette with deadly consequences.

Mutsukabezaka

Rohan meets with his editor, Minoru Kagamari, to discuss both his manga and the six mountains that the manga author recently bought. He explains that he purchased the mountains in order to search for a legendary spirit known as the Mutsukabezaka. To give his search context, he tells the tale of Naoko Osato, a wealthy heiress who murdered her boyfriend and became cursed by the spirit.

Zangenshitsu

Rohan decides to vacation in Venice after putting his manga on hiatus. While there, he explores the interior of a church and examines the structure of its confessional. After stepping into the priest's compartment, Rohan hears a man enter the confessional and begin to confess his sins. The man recounts his confrontation with a starving beggar and the haunting events that followed.

The Run

Youma Hashimoto is a young male model who has quickly risen to success. As his popularity grows, so does his obsession with his appearance and body. One day, he meets Rohan at the gym, and the two quickly form a rivalry which pushes Youma to intensify his training. Soon. Youma's fixation on his physique takes a dark turn as his training takes precedence over his life, and he challenges Rohan to a fatal competition on the treadmills.

[Written by MAL Rewrite]",7.62,1274,1502,115694,71150,white,2016-04-15T18:47:45+00:00,2022-03-20T06:33:47+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",4,"{'year': 2017, 'season': 'summer'}",manga,1420,r,"Kishibe Rohan wa Ugokanai: Fugou Mura's first episode is an OVA that was distributed to customers who bought all 13 Blu-ray/DVD volumes of the anime JoJo no Kimyou na Bouken: Diamond wa Kudakenai. The 2nd episode was bundled with the limited edition 2nd volume of the manga. The 3rd and 4th episode were released via a roadshow in only six cities starting on December 8, 2019. All four episodes were then bundled on March 25, 2020 for home-media release.","[{'id': 287, 'name': 'David Production'}]","{'status': {'watching': '9587', 'completed': '80435', 'on_hold': '3907', 'dropped': '1061', 'plan_to_watch': '21455'}, 'num_list_users': 116445}",131
39651,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1132/103277.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1132/103277l.jpg'}",2019-09-25,2019-09-25,"The staff of the Spirits and Such Consultation Office—Arataka Reigen, Shigeo ""Mob"" Kageyama, Ritsu Kageyama, Katsuya Serizawa, and the spirit Ekubo—head to the Zebra Prefecture for a relaxing hot spring vacation. Their all-expenses-paid trip is sponsored by the owner of the Ibogami Hot Springs, who has asked Reigen to investigate claims of paranormal activity in the area.

On the train ride to the inn, the exhausted Reigen and Serizawa quickly fall asleep, only to wake up and discover that they have been transported to a ghostly parallel world! Bewildered about how they got there, Reigen and Serizawa must find a way to escape in time to enjoy their day off.

[Written by MAL Rewrite]",7.62,1276,2039,75007,42573,white,2019-04-02T14:42:28+00:00,2022-03-20T00:47:12+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2019, 'season': 'summer'}",original,1440,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '996', 'completed': '59331', 'on_hold': '432', 'dropped': '156', 'plan_to_watch': '14386'}, 'num_list_users': 75301}",132
